#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)"
570000,1139.9999999868664,-23999.100842620377,292.60394130556324
575000,1149.99999998663,-24044.03865958372,295.7955945326226
580000,1159.9999999863935,-23976.258806095866,302.2471772406485
585000,1169.999999986157,-24202.296419708087,297.4458245097878
590000,1179.9999999859206,-23968.431602774726,300.6631082550101
595000,1189.999999985684,-24114.23331878183,306.9780306514131
600000,1199.9999999854476,-23931.449798252317,283.83180649453845
605000,1209.9999999852112,-23918.507847326502,305.6940364737724
610000,1219.9999999849747,-24035.519954446252,286.5920165337263
615000,1229.9999999847382,-23617.389823389574,305.9381713020349
620000,1239.9999999845018,-24021.90401936676,309.78784350382494
625000,1249.9999999842653,-23538.774308288324,300.63684155331487
630000,1259.9999999840288,-23758.853338970104,304.696944258464
635000,1269.9999999837923,-24099.42633146906,299.17974224036436
640000,1279.9999999835559,-23951.471467791853,311.5566677658649
645000,1289.9999999833194,-24067.84544491295,296.35535282261156
650000,1299.999999983083,-23931.572717690957,286.6530925295431
655000,1309.9999999828465,-24175.09729141937,298.1310747803701
660000,1319.99999998261,-23742.678995235852,311.5431274499661
665000,1329.9999999823735,-23974.723987615012,297.0287893955831
670000,1339.999999982137,-23991.226375792467,303.46398686337255
675000,1349.9999999819006,-23787.31786957053,294.6783093568822
680000,1359.9999999816641,-23845.29772095727,295.9077397746984
685000,1369.9999999814277,-23991.445947206856,300.1805431634296
690000,1379.9999999811912,-23886.414916688096,301.9717728140936
695000,1389.9999999809547,-23954.027940071,306.2154910209402
700000,1399.9999999807183,-23900.77711676681,301.286550584075
705000,1409.9999999804818,-23965.616526001133,289.75151735760124
710000,1419.9999999802453,-23971.93585455921,299.4774148265425
715000,1429.9999999800089,-23655.991547487094,315.2673076493408
720000,1439.9999999797724,-24065.842850567802,309.19095044307187
725000,1449.999999979536,-23958.01877870786,288.10252638012514
730000,1459.9999999792994,-23865.351354177197,296.15755805507655
735000,1469.999999979063,-23925.04550176108,293.1690782820652
740000,1479.9999999788265,-23941.73909617278,302.3511268966679
745000,1489.99999997859,-24330.127622890708,293.54868862529656
750000,1499.9999999783536,-23810.778532857687,299.7695449430965
755000,1509.999999978117,-23862.980560580894,318.64158436612314
760000,1519.9999999778806,-23745.344827881432,285.89516765714325
765000,1529.9999999776442,-23681.24978277432,291.72113653815205
770000,1539.9999999774077,-23816.799191711238,297.7432991309845
775000,1549.9999999771712,-24042.026026901876,303.4225524835659
780000,1559.9999999769348,-23911.145121518348,299.11070974488695
785000,1569.9999999766983,-23986.490916193026,297.6639477534831
790000,1579.9999999764618,-23682.821363734314,305.2804954283759
795000,1589.9999999762254,-24020.89163484001,277.71932796613305
800000,1599.9999999759889,-23637.855412114077,291.0293384636811
805000,1609.9999999757524,-23771.167298921282,297.1293119887425
810000,1619.999999975516,-24036.57535892677,294.23676927767883
815000,1629.9999999752795,-23940.00818370821,292.2947046101892
820000,1639.999999975043,-23895.940155829958,304.4437095391278
825000,1649.9999999748065,-24178.1493805887,303.73849776708926
830000,1659.99999997457,-24035.056300204335,303.401911400502
835000,1669.9999999743336,-23711.468273236926,295.6829774711759
840000,1679.9999999740971,-23980.966550297046,299.21408500230325
845000,1689.9999999738607,-23808.106281797765,293.239866493623
850000,1699.9999999736242,-24013.35561164144,299.3464740238213
855000,1709.9999999733877,-24052.386339536795,291.075099179528
860000,1719.9999999731513,-23647.38811609817,289.7207609747892
865000,1729.9999999729148,-24027.54780929252,301.2120601522765
870000,1739.9999999726783,-23848.139042009032,306.46563480639645
875000,1749.9999999724419,-23822.566259797648,297.6805018057061
880000,1759.9999999722054,-23930.57352161905,296.9349581857415
885000,1769.999999971969,-23927.421906892618,293.34225692136914
890000,1779.9999999717324,-24141.795288106572,294.30536316228864
895000,1789.999999971496,-23774.157018215614,305.3021756079575
900000,1799.9999999712595,-23921.963352124425,291.1254621564935
905000,1809.999999971023,-23972.340988867523,300.4637731847742
910000,1819.9999999707866,-24173.745379246437,302.4429647275706
915000,1829.99999997055,-23806.71907221827,288.3606391335238
920000,1839.9999999703136,-23759.680517179688,286.1983482779795
925000,1849.9999999700772,-24126.6358496263,293.22189662827674
930000,1859.9999999698407,-23791.69726290999,310.7503346403871
935000,1869.9999999696042,-24194.03054061238,298.77022749252444
940000,1879.9999999693678,-23625.18532438684,294.7966143143497
945000,1889.9999999691313,-23853.003335065034,303.24818592982376
950000,1899.9999999688948,-23810.652135639248,290.0491952554494
955000,1909.9999999686584,-23846.38846239398,290.2486824442699
960000,1919.999999968422,-23992.562065043734,307.0651313157522
965000,1929.9999999681854,-23880.605753786935,298.58223332131934
970000,1939.999999967949,-23949.153936850475,304.71785219811693
975000,1949.9999999677125,-23931.902810422762,298.8639088717902
980000,1959.999999967476,-23994.8204636383,290.9605355212835
985000,1969.9999999672395,-23578.38007656453,294.82314373324516
990000,1979.999999967003,-23925.044294741543,295.68402659126633
995000,1989.9999999667666,-24062.88864057642,295.4502093609879
1000000,1999.9999999665301,-23974.6325623319,282.9294121387954
1005000,2009.9999999662937,-23706.19264398217,308.26288271209535
1010000,2019.9999999660572,-23896.833283605098,303.2160952335866
1015000,2029.9999999658207,-23977.662085302,299.8250687558624
1020000,2039.9999999655843,-23798.022554810537,298.1567901001074
1025000,2049.999999965348,-24000.096267584348,298.79392397693
1030000,2059.9999999651113,-23677.35732796855,301.04276638535697
1035000,2069.999999964875,-24006.120432900425,308.9116887050673
1040000,2079.9999999646384,-23985.817952040903,303.900731707347
1045000,2089.999999964402,-23948.472275515436,291.50044396543103
1050000,2099.9999999641655,-23630.760038112538,302.37611132097976
1055000,2109.999999963929,-23702.412184898916,301.7330365110359
1060000,2119.9999999636925,-24018.113693510095,295.40507656203897
1065000,2129.999999963456,-23667.24434555204,300.62634481486003
1070000,2139.9999999632196,-23659.925326991462,312.9381941374736
1075000,2149.999999962983,-23612.351714512028,304.2127403545556
1080000,2159.9999999627466,-23962.17838583111,313.08584235987337
1085000,2169.99999996251,-23828.410719782507,297.803547680199
1090000,2179.9999999622737,-23851.163911313575,301.3177859484226
1095000,2189.9999999620372,-23840.292451723188,307.2082155653705
1100000,2199.9999999618008,-24000.820995704038,296.98851397198257
1105000,2209.9999999615643,-23870.03419017035,288.27517223768814
1110000,2219.999999961328,-23954.022532259973,307.72495446313906
1115000,2229.9999999610914,-23767.848676399182,288.29123787954705
1120000,2239.999999960855,-23880.6478776093,305.93017419926684
1125000,2249.9999999606184,-23857.010038027147,306.0930905174677
1130000,2259.999999960382,-23811.772033887813,301.8588448258815
1135000,2269.9999999601455,-24023.439291297953,305.33436028992793
1140000,2279.999999959909,-23826.011941614648,300.79825345388883
1145000,2289.9999999596726,-23834.92858428428,294.74694652924387
1150000,2299.999999959436,-23804.468885753697,296.9213268418345
1155000,2309.9999999591996,-23990.439092676053,298.14661796650904
1160000,2319.999999958963,-24027.11767220222,289.5648546319701
1165000,2329.9999999587267,-24010.177013152308,307.6145309190029
1170000,2339.99999995849,-23785.70033052798,307.07250809413824
1175000,2349.9999999582537,-23895.896307263683,287.65471588850136
1180000,2359.9999999580173,-23893.77384656154,296.3130125891788
1185000,2369.999999957781,-24049.138626015803,295.02083711278834
1190000,2379.9999999575443,-23895.40567504018,301.4130766348617
1195000,2389.999999957308,-23982.768939876434,292.3421101551492
1200000,2399.9999999570714,-23785.87761863628,291.83486541439385
1205000,2409.999999956835,-24010.893960009955,290.4474761026613
1210000,2419.9999999565985,-23902.886136735266,301.0860902433876
1215000,2429.999999956362,-23726.33153354295,291.1735198851179
1220000,2439.9999999561255,-23541.179395917847,297.3240211205845
1225000,2449.999999955889,-23826.459302037707,299.1577457673635
1230000,2459.9999999556526,-23833.106255691528,313.07676728864493
1235000,2469.999999955416,-23867.883397000332,283.07596018904616
1240000,2479.9999999551796,-23973.06235684501,299.2726677167602
1245000,2489.999999954943,-24000.338319721544,285.96008418441545
1250000,2499.9999999547067,-23731.27862635444,290.66660040226435
1255000,2509.9999999544702,-23743.71335710508,304.67614436261294
1260000,2519.9999999542338,-24001.098849387912,290.88383448744815
1265000,2529.9999999539973,-23972.426489839083,292.90036498654626
1270000,2539.999999953761,-24107.041582989972,298.6201632831146
1275000,2549.9999999535244,-23930.736460053813,294.2886974244754
1280000,2559.999999953288,-24048.079560138824,306.9767914512171
1285000,2569.9999999530514,-23786.577883494887,298.85252927806647
1290000,2579.999999952815,-23968.49011200774,300.41689066228383
1295000,2589.9999999525785,-23903.64351713378,294.40610171186876
1300000,2599.999999952342,-24178.965787462104,311.5042550103968
1305000,2609.9999999521056,-23760.34635891921,303.55562006668305
1310000,2619.999999951869,-23773.822933671923,300.1149853708443
1315000,2629.9999999516326,-23874.15940730399,294.35647064477763
1320000,2639.999999951396,-23749.631030337405,309.5256393202287
1325000,2649.9999999511597,-23925.420244181383,299.0276048152911
1330000,2659.999999950923,-24040.168363394565,288.3005701063541
1335000,2669.9999999506867,-23775.387930413286,300.8519353404226
1340000,2679.9999999504503,-23984.92957458984,300.1339859880907
1345000,2689.999999950214,-23815.79756073054,286.9242954167146
1350000,2699.9999999499773,-23835.78868165784,300.4735124395755
1355000,2709.999999949741,-24065.490816879348,295.43889804632926
1360000,2719.9999999495044,-23941.981981391,294.0855771161175
1365000,2729.999999949268,-23965.056085019416,286.41026513664656
1370000,2739.9999999490315,-23834.739088424176,307.7732337668171
1375000,2749.999999948795,-23818.23912240911,283.93607250457836
1380000,2759.9999999485585,-24016.416080823838,296.9251151750884
1385000,2769.999999948322,-24039.612071183074,301.18317426280777
1390000,2779.9999999480856,-23971.346412794228,307.83154997320025
1395000,2789.999999947849,-23914.814670587206,292.7749964977995
1400000,2799.9999999476127,-23585.732655825705,306.28526661901225
1405000,2809.999999947376,-23793.736382100862,291.3937193803886
1410000,2819.9999999471397,-23666.207645652597,289.8238931858147
1415000,2829.9999999469032,-23945.295740576767,294.9989082027311
1420000,2839.999999946667,-23917.321405906245,307.9930776029484
1425000,2849.9999999464303,-23681.39689637348,306.38588066779585
1430000,2859.999999946194,-24003.315330115263,301.71244489814876
1435000,2869.9999999459574,-23855.678849268486,294.8049872836302
1440000,2879.999999945721,-23634.86312271122,307.61578215567124
1445000,2889.9999999454844,-23888.78222004276,300.1407159670515
1450000,2899.999999945248,-23845.758706310386,302.88396950339325
1455000,2909.9999999450115,-24325.4495594467,295.4144466942073
1460000,2919.999999944775,-23755.698749317147,307.67748082323914
1465000,2929.9999999445386,-24055.223512249664,316.15536684664613
1470000,2939.999999944302,-24020.10750248017,306.725312484835
1475000,2949.9999999440656,-23979.59737702497,291.06485370084727
1480000,2959.999999943829,-24029.94551276391,302.2237063568003
1485000,2969.9999999435927,-23693.282343476923,296.4642368791765
1490000,2979.999999943356,-23801.53740241217,296.6508247878036
1495000,2989.9999999431197,-23936.336256503768,284.73689314612614
1500000,2999.9999999428833,-23660.760261041214,296.3545824645776
1505000,3009.999999942647,-23749.223495923216,303.0949004511674
1510000,3019.9999999424103,-23771.230671961894,302.1506227542287
1515000,3029.999999942174,-24012.7752306756,311.4841625372366
1520000,3039.9999999419374,-23832.446608001745,298.9134753532788
1525000,3049.999999941701,-24316.81426595348,292.40061925036974
1530000,3059.9999999414645,-23806.441530506243,302.63628741166383
1535000,3069.999999941228,-23832.03708096889,297.2199980674194
1540000,3079.9999999409915,-23663.528228142255,301.80412752159134
1545000,3089.999999940755,-23908.9412273044,306.67582299378773
1550000,3099.9999999405186,-24074.65134535756,294.52855232177285
1555000,3109.999999940282,-23824.90162139552,297.6953073016029
1560000,3119.9999999400457,-23613.52177030522,293.7961179079353
1565000,3129.999999939809,-23757.243400993917,296.0958868006538
1570000,3139.9999999395727,-23914.878976088192,293.17509299459056
1575000,3149.9999999393362,-23836.965032754175,289.67136487254015
1580000,3159.9999999391,-23984.26142785237,291.72370228555445
1585000,3169.9999999388633,-24172.648248754616,303.90266150133465
1590000,3179.999999938627,-24041.985647377936,299.24690819673793
1595000,3189.9999999383904,-23885.27685029144,296.4689440796023
1600000,3199.999999938154,-24074.729842859408,302.46617023720887
1605000,3209.9999999379174,-23938.997614045395,299.5376927541938
1610000,3219.999999937681,-23893.106977554475,281.78953717174875
1615000,3229.9999999374445,-23994.995905959237,305.8905315216284
1620000,3239.999999937208,-23841.582343919654,305.7551787414657
1625000,3249.9999999369716,-23639.685896245384,297.5638284295739
1630000,3259.999999936735,-23922.177705794995,294.4921698753061
1635000,3269.9999999364986,-24232.938830544852,316.7480271684415
1640000,3279.999999936262,-23820.24699318735,301.25115019696045
1645000,3289.9999999360257,-23907.277449192363,295.69933309940734
1650000,3299.999999935789,-24139.034601939333,304.8183785168786
1655000,3309.9999999355528,-23680.90498266516,283.7984914916151
1660000,3319.9999999353163,-23927.41041487144,298.2052367330104
1665000,3329.99999993508,-23828.49640964727,288.7258022947327
1670000,3339.9999999348433,-23986.69122953902,299.32977265208785
1675000,3349.999999934607,-23818.7542060603,301.855823707772
1680000,3359.9999999343704,-23844.189583775442,295.78220663988867
1685000,3369.999999934134,-23946.91459445606,304.3658778773409
1690000,3379.9999999338975,-23665.057219972412,288.02589275690474
1695000,3389.999999933661,-23906.007138340865,301.51829955862706
1700000,3399.9999999334245,-23974.96750550889,302.70727097327546
1705000,3409.999999933188,-23911.202440637688,304.59918354920296
1710000,3419.9999999329516,-24064.45360808524,301.82858219981864
1715000,3429.999999932715,-23778.092343152748,306.07863342259776
1720000,3439.9999999324787,-24087.286057780977,294.91180129198204
1725000,3449.999999932242,-23872.054412827565,304.5652209477395
1730000,3459.9999999320057,-23785.773593154823,298.3313371545898
1735000,3469.9999999317693,-24127.748246941963,315.982293982045
1740000,3479.999999931533,-23811.30999039716,296.91113909421216
1745000,3489.9999999312963,-23916.66978511354,287.89867165149104
1750000,3499.99999993106,-23960.373220647904,287.60511639148535
1755000,3509.9999999308234,-23868.111985621028,287.1541140770938
1760000,3519.999999930587,-23838.9242711142,288.6278795185704
1765000,3529.9999999303504,-23958.22797651621,301.643618569505
1770000,3539.999999930114,-23915.20367867392,299.49932936782517
1775000,3549.9999999298775,-23760.056450244563,303.4714616169644
1780000,3559.999999929641,-24146.038658213423,290.75677727927666
1785000,3569.9999999294046,-23844.306985772724,306.1286049757002
1790000,3579.999999929168,-23945.78653034143,287.2466011472089
1795000,3589.9999999289316,-24037.62754753488,284.05323705106775
1800000,3599.999999928695,-23881.490180932058,288.276465621013
1805000,3609.9999999284587,-23487.156062185677,301.53529107070244
1810000,3619.999999928222,-23773.361698201785,308.87277695791687
1815000,3629.9999999279858,-23852.221480231863,289.64603520180805
1820000,3639.9999999277493,-23677.228007932354,310.0809841029845
1825000,3649.999999927513,-23600.74739110077,292.985023461588
1830000,3659.9999999272763,-23731.29831972423,304.10888429513506
1835000,3669.99999992704,-23777.256342109584,293.4466224586574
1840000,3679.9999999268034,-24093.280564177563,300.9858378943322
1845000,3689.999999926567,-23888.485324814144,297.9266473802632
1850000,3699.9999999263305,-23853.849361188593,309.6909168450901
1855000,3709.999999926094,-23811.549362047444,279.92900730109744
1860000,3719.9999999258575,-23871.41085505947,298.3557574696199
1865000,3729.999999925621,-23914.05736229522,295.9271007227551
1870000,3739.9999999253846,-24188.684974931704,305.11322536397654
1875000,3749.999999925148,-24085.62030390995,298.38458349856654
1880000,3759.9999999249117,-23947.16567212285,300.46777098302823
1885000,3769.999999924675,-24010.243022405004,291.3675784737141
1890000,3779.9999999244387,-23767.77799340796,297.192628692348
1895000,3789.9999999242023,-23990.992713672444,302.4501014408573
1900000,3799.999999923966,-23665.92033044163,300.930366575039
1905000,3809.9999999237293,-23887.094044585057,292.73769182165717
1910000,3819.999999923493,-23892.404801438184,295.19655549469445
1915000,3829.9999999232564,-24073.769510822312,304.9558158915148
1920000,3839.99999992302,-23743.442276121685,290.49288866134486
1925000,3849.9999999227834,-23721.497371211677,288.0879420902768
1930000,3859.999999922547,-23837.030321518134,285.03201910317824
1935000,3869.9999999223105,-23817.13974258081,302.10697245663675
1940000,3879.999999922074,-23962.896190310843,306.1465552982772
1945000,3889.9999999218376,-23597.89217506496,296.314142735331
1950000,3899.999999921601,-23902.215796256583,297.1158752694571
1955000,3909.9999999213646,-23751.367649344305,301.04925275606365
1960000,3919.999999921128,-23779.44506047154,314.1888040616721
1965000,3929.9999999208917,-23976.04138664274,303.1866664168036
1970000,3939.9999999206552,-23907.866957746286,305.248315573788
1975000,3949.9999999204188,-23885.697369553163,301.5590731339611
1980000,3959.9999999201823,-23727.20385807431,299.65609037852124
1985000,3969.999999919946,-23928.37430470009,292.5938811401481
1990000,3979.9999999197094,-24052.269733251087,292.97090337471866
1995000,3989.999999919473,-23965.69890775568,298.7342562695181
2000000,3999.9999999192364,-23876.511077298463,295.3716998497068
2005000,4009.999999919,-23786.521307759016,298.91839843733374
2010000,4019.9999999187635,-24009.156346460193,301.98521048058046
2015000,4029.999999918527,-24169.157030276794,306.67010131793495
2020000,4039.9999999182905,-23869.87794263303,301.0329230360621
2025000,4049.999999918054,-23841.328021224137,309.7825989174332
2030000,4059.9999999178176,-23685.013257550978,299.33533399500396
2035000,4069.999999917581,-23877.624014665562,304.0892279366949
2040000,4079.9999999173447,-23963.805057600403,294.0920021453841
2045000,4089.999999917108,-24093.27259761031,289.2672760136865
2050000,4099.999999917781,-23907.805988854976,299.3489601910374
2055000,4109.999999919818,-24051.30175058577,312.9495943536793
2060000,4119.999999921855,-24076.46684693529,302.3794579931707
2065000,4129.999999923893,-23906.20670916376,294.9691958009992
2070000,4139.99999992593,-24143.20460512147,288.96033083874045
2075000,4149.999999927967,-23939.349102173845,287.40343136172567
2080000,4159.999999930004,-23629.521344549605,303.1512859577046
2085000,4169.999999932042,-24111.369975730166,302.31602378571705
2090000,4179.999999934079,-23965.862516654117,303.91796365851746
2095000,4189.999999936116,-23652.150125633227,298.2563858055256
2100000,4199.999999938153,-23790.21635098262,298.27793075868004
2105000,4209.999999940191,-24090.272985525255,290.6323415695951
2110000,4219.999999942228,-23861.52922398482,298.1977169149701
2115000,4229.999999944265,-23860.420866536064,307.6610605856082
2120000,4239.9999999463025,-24204.918029586843,298.4807000263112
2125000,4249.99999994834,-23620.798158699487,290.07061742193116
2130000,4259.999999950377,-24033.21211038575,286.86453459904607
2135000,4269.999999952414,-24059.6945641324,294.31001468437375
2140000,4279.999999954452,-23552.621213914725,296.45068352288035
2145000,4289.999999956489,-23963.72976426124,300.57108653817767
2150000,4299.999999958526,-23912.23497037425,297.63114958013466
2155000,4309.999999960563,-24199.00665500271,287.5223177170759
2160000,4319.999999962601,-24147.460741850853,304.2588086243504
2165000,4329.999999964638,-23947.514052910818,298.9033799744215
2170000,4339.999999966675,-23872.62101384955,290.0550016644108
2175000,4349.9999999687125,-23724.37073888765,295.2560343188635
2180000,4359.99999997075,-24044.04677308447,303.495739143618
2185000,4369.999999972787,-24005.885422320207,304.1442544578237
2190000,4379.999999974824,-23842.937936391114,298.93860176319635
2195000,4389.999999976862,-23764.109135955645,289.8904176490393
2200000,4399.999999978899,-24094.671686791044,294.8243346800764
2205000,4409.999999980936,-23784.921547502614,302.85500617231247
2210000,4419.999999982973,-23748.4220039887,303.2641693388216
2215000,4429.999999985011,-24173.689873686017,305.10580737213684
2220000,4439.999999987048,-23826.41053462689,292.3157209316928
2225000,4449.999999989085,-24203.229591385243,301.60092709853944
2230000,4459.999999991122,-23923.011786817035,306.33831686837516
2235000,4469.99999999316,-23943.65281641655,294.2085628060816
2240000,4479.999999995197,-23717.76113830837,295.37525424470635
2245000,4489.999999997234,-23862.946620768853,289.86389786831893
2250000,4499.9999999992715,-24011.060880506586,297.1442312355131
2255000,4510.000000001309,-23858.598839089318,295.15112326234396
2260000,4520.000000003346,-24076.096115742854,304.95600230335083
2265000,4530.000000005383,-23965.643436278595,289.9768588854694
2270000,4540.000000007421,-24043.182894104713,294.95782089313826
2275000,4550.000000009458,-23968.6239920198,298.7264306112203
2280000,4560.000000011495,-23861.18482955228,302.4024653370926
2285000,4570.000000013532,-23789.12390231328,299.7040366943518
2290000,4580.00000001557,-23881.882120172726,295.8452557108098
2295000,4590.000000017607,-23684.73112783367,297.9557453473026
2300000,4600.000000019644,-23909.64496839163,295.36542877774843
2305000,4610.000000021681,-24043.75480994962,302.3329973439841
2310000,4620.000000023719,-23892.62007664409,303.7259349145754
2315000,4630.000000025756,-23918.49930407929,297.6656784131973
2320000,4640.000000027793,-24007.424297378457,303.7158997649598
2325000,4650.0000000298305,-23958.51279117947,294.2884498612272
2330000,4660.000000031868,-23924.29822035067,285.8608449204066
2335000,4670.000000033905,-23957.831983336495,305.40879747392705
2340000,4680.000000035942,-23816.472872507453,293.3939862115945
2345000,4690.00000003798,-24137.3612272029,304.1354254437649
2350000,4700.000000040017,-23919.50928649468,293.28245952805247
2355000,4710.000000042054,-24077.651017525117,300.15447232937566
2360000,4720.000000044091,-23518.113162054287,300.64394499693225
2365000,4730.000000046129,-23953.178948285364,298.3896276129169
2370000,4740.000000048166,-23763.082805794038,289.7897445396847
2375000,4750.000000050203,-23720.92538538795,306.71407033892643
2380000,4760.0000000522405,-24025.042477079725,301.34212061652573
2385000,4770.000000054278,-24090.593922060914,297.0777225902966
2390000,4780.000000056315,-23993.844748624557,290.23303780676974
2395000,4790.000000058352,-23884.653026725035,291.85784116291705
2400000,4800.0000000603895,-23710.379845001095,299.18286789217
