#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)"
570000,1139.9999999868664,-53326.565289995255,297.8612206220252
575000,1149.99999998663,-53870.7991449511,298.34427805696515
580000,1159.9999999863935,-53669.00442067892,305.2123901507341
585000,1169.999999986157,-53510.087625077664,306.28407968179056
590000,1179.9999999859206,-54204.3481891111,296.6602264014538
595000,1189.999999985684,-53488.02657306794,303.2105713057847
600000,1199.9999999854476,-53635.01006214321,297.32670357853533
605000,1209.9999999852112,-53827.97744491848,295.9885887692108
610000,1219.9999999849747,-53827.43357299705,289.3415351054808
615000,1229.9999999847382,-53863.29143434143,300.213865090389
620000,1239.9999999845018,-53870.25448363085,299.66443949884706
625000,1249.9999999842653,-53786.61809175552,307.23075232988396
630000,1259.9999999840288,-53589.054841217614,293.8071825809976
635000,1269.9999999837923,-54060.960674912494,297.085146618281
640000,1279.9999999835559,-54127.735843188246,293.58148239575974
645000,1289.9999999833194,-53786.26931289371,294.65793912512424
650000,1299.999999983083,-53537.561508854356,304.6773768320965
655000,1309.9999999828465,-54002.187165752286,303.2501665173095
660000,1319.99999998261,-53759.180870955286,294.5482023779226
665000,1329.9999999823735,-54111.495925261435,305.82738062918816
670000,1339.999999982137,-53846.12466379508,293.3799414434647
675000,1349.9999999819006,-53777.71464185277,298.7979905226344
680000,1359.9999999816641,-53783.67363384715,298.4190833902325
685000,1369.9999999814277,-53851.63527884148,304.29540292211425
690000,1379.9999999811912,-54002.85172453811,298.16453769716463
695000,1389.9999999809547,-53597.39655721435,293.0461247641821
700000,1399.9999999807183,-53920.95174172183,296.3449097621786
705000,1409.9999999804818,-53650.93078175123,296.931924232189
710000,1419.9999999802453,-53952.34038214543,295.98374476140873
715000,1429.9999999800089,-53703.35819744444,293.53995856084333
720000,1439.9999999797724,-53966.07634283698,295.61267480368167
725000,1449.999999979536,-54199.621354563045,299.2839139886085
730000,1459.9999999792994,-53614.796358429245,297.3779961758263
735000,1469.999999979063,-53568.08475940983,300.5956188898849
740000,1479.9999999788265,-53823.91592129215,300.1284439138753
745000,1489.99999997859,-54120.823473507015,304.0592038557796
750000,1499.9999999783536,-53731.925425979454,307.4696119159957
755000,1509.999999978117,-53408.95097494242,297.34733892518113
760000,1519.9999999778806,-53623.504959421465,299.57273664791387
765000,1529.9999999776442,-53629.80661309452,300.1498844112925
770000,1539.9999999774077,-53666.56641798245,300.65872057643054
775000,1549.9999999771712,-53720.332990885305,296.92900274244863
780000,1559.9999999769348,-53710.229038900026,296.8967614090055
785000,1569.9999999766983,-53427.67836870189,306.8482545538823
790000,1579.9999999764618,-53830.37219781327,298.82147046973006
795000,1589.9999999762254,-54128.14407174973,302.32101072095924
800000,1599.9999999759889,-53886.21757303376,301.4137802920953
805000,1609.9999999757524,-54014.82935472281,296.1282559334031
810000,1619.999999975516,-54034.313461902086,297.77854548958015
815000,1629.9999999752795,-53722.676521495974,290.9575303258511
820000,1639.999999975043,-53780.096158536064,293.35181402615945
825000,1649.9999999748065,-54097.76896657364,295.4181672543678
830000,1659.99999997457,-53958.36535543625,299.07664683562103
835000,1669.9999999743336,-53804.37645424713,298.5232209085444
840000,1679.9999999740971,-53653.67627051624,303.84134902372654
845000,1689.9999999738607,-53602.51393379673,287.63586605280426
850000,1699.9999999736242,-54130.17541330599,288.4557038320851
855000,1709.9999999733877,-53817.194696826715,296.14839101025
860000,1719.9999999731513,-53825.50016305104,304.83217754994956
865000,1729.9999999729148,-53582.08831289789,295.66407039015627
870000,1739.9999999726783,-54021.35576378959,290.7423005276098
875000,1749.9999999724419,-53695.477161089686,295.9801547906906
880000,1759.9999999722054,-53291.08485740126,294.3735376205233
885000,1769.999999971969,-54368.21822474312,303.1246080167386
890000,1779.9999999717324,-54153.98503835275,300.1878272851093
895000,1789.999999971496,-53611.665792432526,298.2981353302264
900000,1799.9999999712595,-53669.98958977964,294.64957668312456
905000,1809.999999971023,-53692.0829010616,296.4549960042213
910000,1819.9999999707866,-53815.4406436804,296.9021915461751
915000,1829.99999997055,-53818.63751721248,293.5938116465398
920000,1839.9999999703136,-53926.78394797363,299.01854507277795
925000,1849.9999999700772,-53899.17355696511,291.23572313296035
930000,1859.9999999698407,-53738.25601663801,305.48942984658856
935000,1869.9999999696042,-53787.35368792678,289.5720125006417
940000,1879.9999999693678,-53301.131119638274,300.0242464125283
945000,1889.9999999691313,-53474.13556782939,304.5203504214819
950000,1899.9999999688948,-53773.27267641353,302.2776683714251
955000,1909.9999999686584,-53670.994234359474,292.53821108161833
960000,1919.999999968422,-54143.41472451517,293.29463690960506
965000,1929.9999999681854,-53705.4740318516,296.78532140169307
970000,1939.999999967949,-54201.76758229954,296.23815247056194
975000,1949.9999999677125,-53604.48767377151,299.2917453214089
980000,1959.999999967476,-53950.262721882056,298.8630923300415
985000,1969.9999999672395,-53976.65265223128,294.5650033244773
990000,1979.999999967003,-54108.6056878487,290.96370025927223
995000,1989.9999999667666,-54176.02575882373,290.81005073179927
1000000,1999.9999999665301,-53861.58029259447,294.29365591986453
1005000,2009.9999999662937,-53856.22207908743,285.56914264047873
1010000,2019.9999999660572,-54184.70401062598,307.24703759217243
1015000,2029.9999999658207,-53743.45165652552,294.7999460225145
1020000,2039.9999999655843,-53501.816456361645,297.01546651468476
1025000,2049.999999965348,-53877.54970455574,295.55603219519867
1030000,2059.9999999651113,-53727.41309859275,313.5155011755019
1035000,2069.999999964875,-53884.22700145503,299.4008662610523
1040000,2079.9999999646384,-53656.93382607083,294.7738798607617
1045000,2089.999999964402,-53380.48653775922,297.8257968455761
1050000,2099.9999999641655,-53291.26256637604,290.96628917233386
1055000,2109.999999963929,-53634.65188519363,298.5723304387386
1060000,2119.9999999636925,-54121.698651580606,293.8882496757406
1065000,2129.999999963456,-53767.35458863221,310.1660053280873
1070000,2139.9999999632196,-54070.64080616311,300.6229669211274
1075000,2149.999999962983,-53800.716951655195,301.40085622650435
1080000,2159.9999999627466,-53839.62773819288,303.99812037490216
1085000,2169.99999996251,-53474.0613604238,296.4705237462294
1090000,2179.9999999622737,-54269.780934160866,301.7897080860428
1095000,2189.9999999620372,-53832.01231017796,299.70893609169457
1100000,2199.9999999618008,-54010.965446657705,298.8220745889934
1105000,2209.9999999615643,-54014.53092092031,299.5469227395623
1110000,2219.999999961328,-53739.738439238485,293.6555476487727
1115000,2229.9999999610914,-53568.04215204509,304.74706284519266
1120000,2239.999999960855,-53669.40417423911,289.1101060767548
1125000,2249.9999999606184,-53764.54986880373,303.14193133311886
1130000,2259.999999960382,-53855.98380326695,295.0134634948041
1135000,2269.9999999601455,-54077.07447308034,301.23937243934495
1140000,2279.999999959909,-54034.662471268035,294.47723908420227
1145000,2289.9999999596726,-53589.52304161157,294.48339402138305
1150000,2299.999999959436,-53717.902663205285,301.2283914079171
1155000,2309.9999999591996,-53567.3897579395,300.2065265061354
1160000,2319.999999958963,-53926.5148379202,297.8255369610323
1165000,2329.9999999587267,-53926.185913267254,302.63262292901896
1170000,2339.99999995849,-53963.83022188008,296.8682960336407
1175000,2349.9999999582537,-54077.00884624274,295.1350032512997
1180000,2359.9999999580173,-53752.44035065459,308.01830108599927
1185000,2369.999999957781,-53806.43726253393,290.5985284894541
1190000,2379.9999999575443,-54062.986480744206,295.0794045402612
1195000,2389.999999957308,-54061.78564350019,294.0876137112713
1200000,2399.9999999570714,-53904.08525792009,307.91724810775037
1205000,2409.999999956835,-53803.62727581381,296.9905552274784
1210000,2419.9999999565985,-53723.3625750427,297.75132970823887
1215000,2429.999999956362,-54011.60161285437,302.8979069224258
1220000,2439.9999999561255,-53489.90638401493,297.15657258673724
1225000,2449.999999955889,-53583.598987647565,298.5301901392239
1230000,2459.9999999556526,-53283.683141152374,295.92792800469283
1235000,2469.999999955416,-53797.47783107823,286.1504398888212
1240000,2479.9999999551796,-53733.52657988947,300.89751328570736
1245000,2489.999999954943,-54231.12426053005,299.71297047399224
1250000,2499.9999999547067,-53658.46419126968,288.96228796613855
1255000,2509.9999999544702,-54131.148476810515,296.955769662652
1260000,2519.9999999542338,-54211.517186407145,303.24467451169926
1265000,2529.9999999539973,-53798.079536669364,299.196382581663
1270000,2539.999999953761,-53776.02884627375,305.49524236526537
1275000,2549.9999999535244,-53735.03323269336,294.40211127704407
1280000,2559.999999953288,-54027.726130190626,304.49784582874935
1285000,2569.9999999530514,-54051.6161452122,295.2999211558399
1290000,2579.999999952815,-53901.54601608717,302.6870898838026
1295000,2589.9999999525785,-53677.790796984365,301.1419316565622
1300000,2599.999999952342,-53757.33332928343,300.8280508344606
1305000,2609.9999999521056,-53789.01298777529,300.7436651400363
1310000,2619.999999951869,-53846.643688114884,299.6961896848814
1315000,2629.9999999516326,-54092.29204067952,292.5713928971608
1320000,2639.999999951396,-53708.96649508679,306.13978629851454
1325000,2649.9999999511597,-53259.638198866945,300.3036440163375
1330000,2659.999999950923,-53454.60753959464,295.6367738450427
1335000,2669.9999999506867,-54296.72785140248,296.81297935204225
1340000,2679.9999999504503,-53971.49234954693,300.24541625892545
1345000,2689.999999950214,-53743.33607619989,295.4552366197283
1350000,2699.9999999499773,-53814.405856088124,298.1845729722758
1355000,2709.999999949741,-54080.09102314178,297.0658583709337
1360000,2719.9999999495044,-53621.2355345978,296.266060562866
1365000,2729.999999949268,-54011.18938900705,295.8932520323017
1370000,2739.9999999490315,-53966.977481213864,297.5155428202067
1375000,2749.999999948795,-53451.7990393544,305.0429417820928
1380000,2759.9999999485585,-53873.155157932546,299.2934573976429
1385000,2769.999999948322,-53820.66525203554,291.7172963237843
1390000,2779.9999999480856,-54088.146864001435,298.4052362859631
1395000,2789.999999947849,-53630.37338217764,297.6647678299484
1400000,2799.9999999476127,-53887.217692350445,304.7499440704477
1405000,2809.999999947376,-53941.52331380904,299.4903209374469
1410000,2819.9999999471397,-54033.58230345143,300.1605612423344
1415000,2829.9999999469032,-54099.21336105079,297.4501927719022
1420000,2839.999999946667,-54226.58452332963,291.00192132881085
1425000,2849.9999999464303,-53727.49811630751,304.8287704856518
1430000,2859.999999946194,-54045.2546307063,294.76026410871276
1435000,2869.9999999459574,-53564.72500449448,303.97183608884194
1440000,2879.999999945721,-53864.489670957846,296.38091072613196
1445000,2889.9999999454844,-53773.76157275119,293.0087946949752
1450000,2899.999999945248,-53804.03597095446,301.63108603495635
1455000,2909.9999999450115,-53954.170067032974,296.37061689322013
1460000,2919.999999944775,-53763.88491210088,293.60841263458315
1465000,2929.9999999445386,-53434.96088111831,297.18597148753184
1470000,2939.999999944302,-53866.223877699755,297.1482136181453
1475000,2949.9999999440656,-53621.22959501276,299.52946650541855
1480000,2959.999999943829,-54043.78737885988,307.58594990384626
1485000,2969.9999999435927,-53811.81434883311,304.94400508121464
1490000,2979.999999943356,-53896.70679526712,298.30418951860605
1495000,2989.9999999431197,-54049.68019785793,298.7480148929547
1500000,2999.9999999428833,-53888.83942585744,297.3011564897738
1505000,3009.999999942647,-53690.34205773505,300.4670766168205
1510000,3019.9999999424103,-54059.33261018054,293.79834491031164
1515000,3029.999999942174,-53787.009613782226,298.94966184028505
1520000,3039.9999999419374,-53702.63237823523,294.3836011360646
1525000,3049.999999941701,-53628.6922553576,296.3342426144354
1530000,3059.9999999414645,-53722.80840055362,291.29281452468587
1535000,3069.999999941228,-53945.4883305635,299.4253732307974
1540000,3079.9999999409915,-53895.198152266676,299.1917623651136
1545000,3089.999999940755,-53411.41581157828,296.7069671629217
1550000,3099.9999999405186,-53578.60506015143,298.2369431902681
1555000,3109.999999940282,-54278.14528224565,294.6598667109953
1560000,3119.9999999400457,-53804.850678146584,300.36550505128014
1565000,3129.999999939809,-53860.17406658706,294.3481430011932
1570000,3139.9999999395727,-53873.64223096357,309.1311475396014
1575000,3149.9999999393362,-54359.25735606323,294.65416358345607
1580000,3159.9999999391,-53785.50987612337,293.8103770637196
1585000,3169.9999999388633,-54034.07804828687,296.2684407983763
1590000,3179.999999938627,-53671.91684526845,293.65274387851497
1595000,3189.9999999383904,-53645.6428868575,305.09094734024563
1600000,3199.999999938154,-53782.17501859076,297.65273965075835
1605000,3209.9999999379174,-53761.20546504512,299.21143771843884
1610000,3219.999999937681,-53954.850035015814,303.28912447338723
1615000,3229.9999999374445,-53993.70690681928,296.58848529342924
1620000,3239.999999937208,-53848.1785319841,306.2955719079065
1625000,3249.9999999369716,-53904.57441839634,299.8586109814478
1630000,3259.999999936735,-54004.994173554005,299.87112600938485
1635000,3269.9999999364986,-53671.5821190642,305.6538343139449
1640000,3279.999999936262,-53683.93550935062,295.37986242891094
1645000,3289.9999999360257,-53690.95058530659,299.29298714298073
1650000,3299.999999935789,-53484.547997606045,309.89497237173896
1655000,3309.9999999355528,-53942.42199659595,293.7363783054047
1660000,3319.9999999353163,-53855.417038754036,299.78945925807216
1665000,3329.99999993508,-53878.360316530685,296.64356998917793
1670000,3339.9999999348433,-53839.9741437051,292.1293640977028
1675000,3349.999999934607,-53677.67977558618,300.33192287345497
1680000,3359.9999999343704,-53881.841189324594,292.4603674640281
1685000,3369.999999934134,-54085.63812287545,305.5641646598493
1690000,3379.9999999338975,-53949.55394918888,291.0605028837269
1695000,3389.999999933661,-53674.35001511738,302.8288790828596
1700000,3399.9999999334245,-53914.92767401118,299.8187039738909
1705000,3409.999999933188,-53917.743890703976,297.50838025006783
1710000,3419.9999999329516,-53877.728571549145,302.77900322975756
1715000,3429.999999932715,-53802.39372185862,301.1861685638321
1720000,3439.9999999324787,-53885.90054145476,295.44443003090987
1725000,3449.999999932242,-53889.968423363636,293.8475357012786
1730000,3459.9999999320057,-53743.99171104797,307.972431690853
1735000,3469.9999999317693,-53858.79230122629,300.6128194652962
1740000,3479.999999931533,-53673.885640689405,290.57148075762
1745000,3489.9999999312963,-53823.09772318628,299.10408214047857
1750000,3499.99999993106,-54187.285137408006,301.9757335344018
1755000,3509.9999999308234,-53671.429253795504,302.5527370829682
1760000,3519.999999930587,-53887.53518087359,300.05254047022487
1765000,3529.9999999303504,-53823.680598153325,300.1728234322024
1770000,3539.999999930114,-53344.006108087604,292.73566696492645
1775000,3549.9999999298775,-53557.505563129875,303.8707877129501
1780000,3559.999999929641,-53607.64276411355,290.7679997845066
1785000,3569.9999999294046,-53827.455968386086,294.21123314826707
1790000,3579.999999929168,-53822.286781571805,303.21177963111177
1795000,3589.9999999289316,-53650.07446179431,292.40069024212164
1800000,3599.999999928695,-53427.52663861372,295.404117523329
1805000,3609.9999999284587,-53467.63414060752,295.0682486745391
1810000,3619.999999928222,-53806.80932546506,291.820649747738
1815000,3629.9999999279858,-53217.90330795967,298.77940884088906
1820000,3639.9999999277493,-53737.15454186709,297.020442265829
1825000,3649.999999927513,-54229.323159868334,301.41652065362956
1830000,3659.9999999272763,-53795.040121947066,294.13872694529454
1835000,3669.99999992704,-54045.805447686405,290.89093869972334
1840000,3679.9999999268034,-53785.31120460652,295.712946962583
1845000,3689.999999926567,-53984.383988549875,297.4171072775869
1850000,3699.9999999263305,-53339.243359462795,294.22272191519596
1855000,3709.999999926094,-53959.809280843474,296.7953699061767
1860000,3719.9999999258575,-54120.978189417976,304.63440274802065
1865000,3729.999999925621,-53841.90308007813,297.57105958338826
1870000,3739.9999999253846,-54119.09912556663,305.6444508119882
1875000,3749.999999925148,-53718.68730745453,305.80702434074584
1880000,3759.9999999249117,-53864.552231094945,291.0372085030003
1885000,3769.999999924675,-53702.72071446566,300.2367287903623
1890000,3779.9999999244387,-53937.216558127344,296.5299371293096
1895000,3789.9999999242023,-53607.42477775196,297.34691651450765
1900000,3799.999999923966,-54142.298081228015,303.13918971711047
1905000,3809.9999999237293,-53832.851907969714,304.08947115685413
1910000,3819.999999923493,-53613.51733393807,301.3819990715119
1915000,3829.9999999232564,-53210.025853462255,298.5883949223419
1920000,3839.99999992302,-54142.97848092113,303.2470389913423
1925000,3849.9999999227834,-53716.89215754275,296.3335813985927
1930000,3859.999999922547,-54231.20415449355,306.6288498725312
1935000,3869.9999999223105,-53514.016521696554,305.2745684454033
1940000,3879.999999922074,-53646.31110728957,303.07208061603563
1945000,3889.9999999218376,-53690.83067042485,297.2030500096506
1950000,3899.999999921601,-53778.551448558515,301.2583119944914
1955000,3909.9999999213646,-53323.27516701381,303.1702931868206
1960000,3919.999999921128,-54213.35195710856,302.6565382833141
1965000,3929.9999999208917,-53918.153802042914,300.4585168287756
1970000,3939.9999999206552,-53695.53003112631,289.266518567549
1975000,3949.9999999204188,-53786.157242454006,292.58924255736275
1980000,3959.9999999201823,-53783.563375895785,303.92857606985945
1985000,3969.999999919946,-53945.29666643101,293.1857325179846
1990000,3979.9999999197094,-53517.60644440632,309.31035891092307
1995000,3989.999999919473,-53816.92806475304,296.0086285842968
2000000,3999.9999999192364,-54135.35265152258,301.29486713276987
2005000,4009.999999919,-53879.16317416122,304.7473301245908
2010000,4019.9999999187635,-53835.06919590142,295.05221017163507
2015000,4029.999999918527,-54099.90739914079,301.2370004527352
2020000,4039.9999999182905,-53761.94573473756,297.4533330489913
2025000,4049.999999918054,-54002.014768044726,294.02484588370754
2030000,4059.9999999178176,-53662.80849810783,294.6951467741276
2035000,4069.999999917581,-53540.493045493844,296.1869182887833
2040000,4079.9999999173447,-54311.1909899856,297.9004520751603
2045000,4089.999999917108,-54090.68408399174,295.65529980143873
2050000,4099.999999917781,-54037.361987097596,294.7765905567443
2055000,4109.999999919818,-53783.15757997689,295.9587676721096
2060000,4119.999999921855,-53727.93577316409,298.2763474486904
2065000,4129.999999923893,-54186.931451390556,297.0798407413008
2070000,4139.99999992593,-53937.8995861485,300.0542628234051
2075000,4149.999999927967,-53966.55245730429,308.537324109096
2080000,4159.999999930004,-53589.68607096092,294.065469739877
2085000,4169.999999932042,-53587.35667783211,295.48672208574044
2090000,4179.999999934079,-54074.520614775654,292.5535443553323
2095000,4189.999999936116,-53511.25538085459,292.2518703039875
2100000,4199.999999938153,-53653.971692552645,299.3036462263115
2105000,4209.999999940191,-53439.037272956426,302.5598819525662
2110000,4219.999999942228,-53672.09917380262,290.86855823494994
2115000,4229.999999944265,-54184.45703862433,299.31329215058133
2120000,4239.9999999463025,-53611.94737432699,300.1875406838306
2125000,4249.99999994834,-53955.79552560783,294.29693727177903
2130000,4259.999999950377,-53698.241264503915,294.6489835760874
2135000,4269.999999952414,-53633.49514576074,301.7882214508097
2140000,4279.999999954452,-53792.33992931701,298.6202230914384
2145000,4289.999999956489,-53831.789225157176,299.65279122655284
2150000,4299.999999958526,-53795.30418033636,294.13304188788095
2155000,4309.999999960563,-53692.2434125978,295.8609470530925
2160000,4319.999999962601,-54374.192974392936,296.9140560434144
2165000,4329.999999964638,-53967.38307148122,301.7482000267222
2170000,4339.999999966675,-53851.815178879246,305.1036875364463
2175000,4349.9999999687125,-53640.20462836337,298.2965026716186
2180000,4359.99999997075,-53499.57049500797,296.01711506098695
2185000,4369.999999972787,-53900.94677876582,302.89272986027765
2190000,4379.999999974824,-53888.04243658707,294.7149601670311
2195000,4389.999999976862,-53624.13839281612,294.11088794739527
2200000,4399.999999978899,-53470.34984054958,294.8726299892092
2205000,4409.999999980936,-53677.13909946557,302.22190398944946
2210000,4419.999999982973,-54094.04536340595,290.2760385509623
2215000,4429.999999985011,-53963.07743851899,301.02227812865425
2220000,4439.999999987048,-53648.65488243193,305.01021479638064
2225000,4449.999999989085,-54130.041385571996,303.4611613878054
2230000,4459.999999991122,-54114.822822683695,300.79652910929815
2235000,4469.99999999316,-53717.91654073418,288.1953004859556
2240000,4479.999999995197,-54062.006899176486,300.11573730064464
2245000,4489.999999997234,-53710.252328394476,295.6015107777489
2250000,4499.9999999992715,-53751.20666637004,300.2235833058433
2255000,4510.000000001309,-53698.2249674426,298.32989307898697
2260000,4520.000000003346,-53688.469000280485,298.2424096284814
2265000,4530.000000005383,-53795.87517337565,302.45702368896644
2270000,4540.000000007421,-53886.85466633062,296.7040052447543
2275000,4550.000000009458,-53796.614655587386,295.6911289128281
2280000,4560.000000011495,-54093.71074696467,302.19103346285976
2285000,4570.000000013532,-53511.67016911239,298.78285152921137
2290000,4580.00000001557,-53542.9175047451,291.2523791235139
2295000,4590.000000017607,-53937.708947392035,308.4142724373781
2300000,4600.000000019644,-53814.876435686136,299.65838925249193
2305000,4610.000000021681,-53890.67023144569,304.06400413694723
2310000,4620.000000023719,-53486.36539080096,294.9802916070772
2315000,4630.000000025756,-53647.02264615189,295.0991980722245
2320000,4640.000000027793,-53783.05723227156,307.9694370819102
2325000,4650.0000000298305,-53657.61964255126,288.5909129032173
2330000,4660.000000031868,-53801.59138060134,295.07757326810787
2335000,4670.000000033905,-54098.19596349512,293.06624903096537
2340000,4680.000000035942,-53682.187567622226,293.3766789592908
2345000,4690.00000003798,-53736.21760717215,303.692350821589
2350000,4700.000000040017,-53993.40807295297,303.5598856057365
2355000,4710.000000042054,-54048.21294546267,299.8770031907271
2360000,4720.000000044091,-53792.50619399984,305.59620005004655
2365000,4730.000000046129,-54158.87543126318,304.6355724765226
2370000,4740.000000048166,-53268.69045295997,302.3202123476656
2375000,4750.000000050203,-53899.808194326324,305.2791961512114
2380000,4760.0000000522405,-53703.87924935541,305.03196761297374
2385000,4770.000000054278,-53928.265964364866,306.1948173142402
2390000,4780.000000056315,-53662.60064129572,300.3690796985099
2395000,4790.000000058352,-54077.685494780744,303.37475660989304
2400000,4800.0000000603895,-53551.449825500895,295.917224542657
