#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)"
495000,989.9999999904134,-53486.57956437033,302.2758859087042
500000,999.9999999901769,-53316.25432186469,292.4629181118118
505000,1009.9999999899404,-53251.1115213992,294.234993302587
510000,1019.999999989704,-52667.8175033392,294.97942624722975
515000,1029.9999999894676,-53209.4241250522,294.8088218279294
520000,1039.9999999892311,-52826.8587866789,297.24373054229494
525000,1049.9999999889947,-52896.71640325908,307.79620233568966
530000,1059.9999999887582,-52425.261307743494,302.8736632556555
535000,1069.9999999885217,-52995.05922848056,296.4874877631283
540000,1079.9999999882853,-53240.582622368354,299.8503719759096
545000,1089.9999999880488,-52803.993032480765,301.46771321696116
550000,1099.9999999878123,-53217.242379048635,285.7872056195593
555000,1109.9999999875758,-52778.27957170087,304.0659720065387
560000,1119.9999999873394,-52726.596511861135,296.1738529805788
565000,1129.999999987103,-52318.30114358151,300.6318282084912
570000,1139.9999999868664,-53317.24933508778,293.4669798615406
575000,1149.99999998663,-52745.33535778473,294.5225886280654
580000,1159.9999999863935,-52904.033468659414,300.02617418635606
585000,1169.999999986157,-53134.11334883311,300.6129944257345
590000,1179.9999999859206,-52630.66086330457,308.7074432925858
595000,1189.999999985684,-53050.54464172505,303.3083267571702
600000,1199.9999999854476,-53146.218743652804,297.12837631638797
605000,1209.9999999852112,-52801.891057639004,293.66094368560647
610000,1219.9999999849747,-52834.40766547932,293.9777748863213
615000,1229.9999999847382,-53275.52390688541,294.4989499940219
620000,1239.9999999845018,-52854.628206778405,300.5078470489805
625000,1249.9999999842653,-53017.43402285161,302.59477280135275
630000,1259.9999999840288,-53336.24904317531,301.34737824059295
635000,1269.9999999837923,-53005.05818005436,294.99692317956595
640000,1279.9999999835559,-52966.03009848698,306.83562150850594
645000,1289.9999999833194,-52608.34558910993,297.3194094194086
650000,1299.999999983083,-53482.23239985024,305.0733085934578
655000,1309.9999999828465,-53216.822778608475,290.7449254300776
660000,1319.99999998261,-53007.57006656393,305.27166109299867
665000,1329.9999999823735,-52880.11891446193,298.2407907192912
670000,1339.999999982137,-53051.073642092175,302.61062216242374
675000,1349.9999999819006,-52919.05581730718,311.1730768915184
680000,1359.9999999816641,-53297.56212302015,288.2033234743506
685000,1369.9999999814277,-52932.22161846841,287.27433551939765
690000,1379.9999999811912,-52894.14272884664,301.7374020898302
695000,1389.9999999809547,-52771.84759425372,307.56229060874676
700000,1399.9999999807183,-52823.55809518101,294.3722292902853
705000,1409.9999999804818,-52831.05715082414,305.8817412197692
710000,1419.9999999802453,-53060.90457582116,301.75230852503546
715000,1429.9999999800089,-53102.26554533854,304.625281739783
720000,1439.9999999797724,-52795.42025157815,297.65462384946267
725000,1449.999999979536,-53138.70037699686,297.7106353965637
730000,1459.9999999792994,-53207.651632917084,309.11872382248987
735000,1469.999999979063,-52729.90791930127,293.6116719762813
740000,1479.9999999788265,-53125.83980014114,285.9156696561212
745000,1489.99999997859,-52968.1178779804,299.9720824643361
750000,1499.9999999783536,-52647.15579358145,298.16368605821356
755000,1509.999999978117,-52716.200992174505,296.76197345591515
760000,1519.9999999778806,-52609.64775671478,299.71930865813215
765000,1529.9999999776442,-53124.9478708136,297.0844465145389
770000,1539.9999999774077,-53136.17097912406,295.81030083077917
775000,1549.9999999771712,-52855.54585005148,302.2191223305761
780000,1559.9999999769348,-52722.55730575882,304.55859776847547
785000,1569.9999999766983,-53120.94242607654,292.70319676025156
790000,1579.9999999764618,-53406.11707691569,299.0131839260454
795000,1589.9999999762254,-53191.08479721789,301.45283292512823
800000,1599.9999999759889,-52985.95969959465,302.27405619440555
805000,1609.9999999757524,-53091.93702739081,287.1226529226468
810000,1619.999999975516,-53332.71915535297,299.9379748598325
815000,1629.9999999752795,-52994.323837321106,293.5599247533176
820000,1639.999999975043,-53066.18154312603,297.4524409095147
825000,1649.9999999748065,-52938.631837613095,299.10381091008253
830000,1659.99999997457,-53001.497320305614,295.52580385820227
835000,1669.9999999743336,-52662.76864690019,290.6219343416302
840000,1679.9999999740971,-53206.622040171176,299.2044266972102
845000,1689.9999999738607,-52997.15456291384,300.75201588371465
850000,1699.9999999736242,-52761.471576823504,297.4490674275744
855000,1709.9999999733877,-53041.07888137366,300.48892812695084
860000,1719.9999999731513,-52562.71498103268,297.63317782205246
865000,1729.9999999729148,-52828.26728024785,303.24029976967546
870000,1739.9999999726783,-52988.92766634008,302.54547443118645
875000,1749.9999999724419,-53129.34840378471,288.3262070100843
880000,1759.9999999722054,-53492.78780582966,302.04139642630776
885000,1769.999999971969,-52908.858470945095,300.77315660005144
890000,1779.9999999717324,-52646.23443126638,297.11347861411724
895000,1789.999999971496,-53461.17075419132,307.28414657187705
900000,1799.9999999712595,-52877.247577713715,296.08840013951095
905000,1809.999999971023,-52753.84834595406,306.32574042976154
910000,1819.9999999707866,-53062.24689086451,300.41213097529186
915000,1829.99999997055,-53072.35936029878,298.435345750259
920000,1839.9999999703136,-53021.88461176827,303.8808982534593
925000,1849.9999999700772,-52705.27164518315,299.15056262054543
930000,1859.9999999698407,-52791.03579796417,305.2083966868008
935000,1869.9999999696042,-52992.50609914167,297.03843028058634
940000,1879.9999999693678,-53030.04926007945,292.9031644746837
945000,1889.9999999691313,-53077.07258361159,301.1988449616846
950000,1899.9999999688948,-53365.303068506735,298.6992161791617
955000,1909.9999999686584,-52683.84393744648,305.0433318123279
960000,1919.999999968422,-52986.28064466073,296.0543856606943
965000,1929.9999999681854,-52958.30466214387,298.39346333364284
970000,1939.999999967949,-52465.01350025085,294.43511717371274
975000,1949.9999999677125,-53028.168112096784,301.764753085411
980000,1959.999999967476,-52959.124094340834,295.7138932841241
985000,1969.9999999672395,-53310.873129238666,294.5522875486394
990000,1979.999999967003,-52981.82693839923,300.9165923830004
995000,1989.9999999667666,-53024.2466010777,298.33550536689535
1000000,1999.9999999665301,-52889.69000095804,305.4703189915306
1005000,2009.9999999662937,-53094.49077837251,296.4633225737063
1010000,2019.9999999660572,-53086.86940714944,296.91622120051375
1015000,2029.9999999658207,-52897.50483405893,296.7579304120819
1020000,2039.9999999655843,-52733.45549851141,294.74556012330504
1025000,2049.999999965348,-52698.6400791397,302.5009193387688
1030000,2059.9999999651113,-53184.73953630906,303.7919590522314
1035000,2069.999999964875,-53114.07994475032,301.67714422442157
1040000,2079.9999999646384,-52802.756572296,298.22343793441013
1045000,2089.999999964402,-52637.0275551739,298.2357820222894
1050000,2099.9999999641655,-52727.60567050343,297.27216317771365
1055000,2109.999999963929,-53027.95987087683,298.072129704861
1060000,2119.9999999636925,-53197.77899360366,297.9607425031955
1065000,2129.999999963456,-52897.68696504299,298.64451026272457
1070000,2139.9999999632196,-53282.5645929428,297.7796493081462
1075000,2149.999999962983,-53003.834026373515,294.78097814782706
1080000,2159.9999999627466,-52953.2147020408,305.48042704528984
1085000,2169.99999996251,-53196.45755299833,303.83981869885616
1090000,2179.9999999622737,-52707.373776634224,299.9346979094992
1095000,2189.9999999620372,-53192.21663001491,296.5389429258321
1100000,2199.9999999618008,-52957.24910538242,298.15002152303134
1105000,2209.9999999615643,-52893.44187033785,299.4027589465873
1110000,2219.999999961328,-52713.38299762696,304.32715502038076
1115000,2229.9999999610914,-53430.81060916878,303.3342081173637
1120000,2239.999999960855,-53268.83604291521,293.4013923837186
1125000,2249.9999999606184,-53160.405416716094,292.67632752144965
1130000,2259.999999960382,-52863.63267389411,302.72595423728853
1135000,2269.9999999601455,-53303.57829998311,294.30047623323634
1140000,2279.999999959909,-52829.571408507356,298.9133598537398
1145000,2289.9999999596726,-53054.573865254555,295.45960699276804
1150000,2299.999999959436,-52974.37417451161,300.03138177770273
1155000,2309.9999999591996,-52982.35260271083,297.350545213595
1160000,2319.999999958963,-53127.37587569081,298.7630216056458
1165000,2329.9999999587267,-52878.15423057944,298.4347098945042
1170000,2339.99999995849,-52780.694709574105,292.61745473572086
1175000,2349.9999999582537,-53189.02167546342,294.86595518663256
1180000,2359.9999999580173,-53029.466331746575,293.3420392940377
1185000,2369.999999957781,-53128.06751991194,306.6701585578567
1190000,2379.9999999575443,-52857.33941382737,303.3255781987262
1195000,2389.999999957308,-53225.058006218256,296.3339447905109
1200000,2399.9999999570714,-52828.908997128194,298.24665616959356
1205000,2409.999999956835,-53119.8006417054,303.39689718976297
1210000,2419.9999999565985,-53060.47041883436,308.8441753592065
1215000,2429.999999956362,-52585.71986780432,294.6543452217723
1220000,2439.9999999561255,-52880.23931989184,298.79539119092095
1225000,2449.999999955889,-52910.018358211935,299.7188801016285
1230000,2459.9999999556526,-53079.59342108233,305.919497803675
1235000,2469.999999955416,-52817.745714844554,296.46603199738587
1240000,2479.9999999551796,-53104.15135248189,302.1509095130826
1245000,2489.999999954943,-52776.156954214326,306.64944272538327
1250000,2499.9999999547067,-52858.37343835115,294.99459460490374
1255000,2509.9999999544702,-53102.006213828456,298.7477173335759
1260000,2519.9999999542338,-53245.22109210078,294.2181028252791
1265000,2529.9999999539973,-52950.46353872999,302.5538419070076
1270000,2539.999999953761,-53274.21435368585,298.2132433496562
1275000,2549.9999999535244,-53206.6697677045,299.5055690984431
1280000,2559.999999953288,-53305.10601054714,301.0231793079378
1285000,2569.9999999530514,-52541.49825095324,296.1972473076851
1290000,2579.999999952815,-53191.68053843858,299.9834974069259
1295000,2589.9999999525785,-53003.64609875364,298.826903159868
1300000,2599.999999952342,-52816.33852113539,296.11863095440094
1305000,2609.9999999521056,-52823.98060555977,300.1135208187039
1310000,2619.999999951869,-52829.286156854156,293.3529986374261
1315000,2629.9999999516326,-53303.45146514953,294.012338244711
1320000,2639.999999951396,-52835.32086492586,300.35532847597113
1325000,2649.9999999511597,-52371.422834815894,298.25970193240045
1330000,2659.999999950923,-52867.9675100302,292.38750884738454
1335000,2669.9999999506867,-53571.10547778249,297.3537520936621
1340000,2679.9999999504503,-53224.43131417406,299.38007420500645
1345000,2689.999999950214,-52956.07043784406,300.30500041784495
1350000,2699.9999999499773,-52982.505446603085,304.36554614804965
1355000,2709.999999949741,-52821.85194700523,288.897379684898
1360000,2719.9999999495044,-53172.25356041765,307.37893719576635
1365000,2729.999999949268,-52836.775032803096,298.08229088464856
1370000,2739.9999999490315,-52838.13744823876,292.3475086789107
1375000,2749.999999948795,-53169.58292524313,299.7651654931361
1380000,2759.9999999485585,-53009.05560774694,295.76345029132597
1385000,2769.999999948322,-53056.62581297447,295.6779829217619
1390000,2779.9999999480856,-52697.005755940976,301.5431326913077
1395000,2789.999999947849,-53233.56214293619,302.63219704803794
1400000,2799.9999999476127,-53000.45171668407,294.93915195629734
1405000,2809.999999947376,-53359.83910962532,301.7835804120114
1410000,2819.9999999471397,-53287.06961332713,289.0123226728727
1415000,2829.9999999469032,-52629.911031744705,298.99490013678445
1420000,2839.999999946667,-53231.47088110942,293.8253333939241
1425000,2849.9999999464303,-53336.275361709675,300.85483905312225
1430000,2859.999999946194,-52776.13867102889,298.1647986909273
1435000,2869.9999999459574,-53022.57768218382,299.0597113628635
1440000,2879.999999945721,-53524.68006318185,303.37575944135256
1445000,2889.9999999454844,-53012.2148927011,304.2414315397008
1450000,2899.999999945248,-52752.36638653072,299.38683112159987
1455000,2909.9999999450115,-52801.99276955717,301.29743175633604
1460000,2919.999999944775,-53168.085452993866,289.03354442953736
1465000,2929.9999999445386,-52988.25674882697,296.17483654873786
1470000,2939.999999944302,-53494.74742783804,297.6702838865424
1475000,2949.9999999440656,-53175.162751533324,296.1663076142436
1480000,2959.999999943829,-52297.98917857386,294.94764800194343
1485000,2969.9999999435927,-53207.42054549325,299.54924988928434
1490000,2979.999999943356,-52800.959064374765,298.68825932599566
1495000,2989.9999999431197,-53016.83944740283,295.12977102978414
1500000,2999.9999999428833,-53050.081696111156,304.7982593667892
1505000,3009.999999942647,-52837.19348838378,300.29152009961587
1510000,3019.9999999424103,-52856.67062057319,302.48537415718
1515000,3029.999999942174,-53219.561760694865,305.58302650643157
1520000,3039.9999999419374,-53291.12195141235,296.0345890510973
1525000,3049.999999941701,-52920.54119683863,305.0823905258044
1530000,3059.9999999414645,-53047.995837596885,296.0125995424939
1535000,3069.999999941228,-52637.87628954687,296.3640900515755
1540000,3079.9999999409915,-52717.762955327344,300.265856104256
1545000,3089.999999940755,-52955.53224893636,297.31649163569045
1550000,3099.9999999405186,-53077.92281230705,306.44034776033243
1555000,3109.999999940282,-53101.99147762777,297.52143738242745
1560000,3119.9999999400457,-53014.80928354757,292.82926251707033
1565000,3129.999999939809,-53144.80211608377,297.69580632077503
1570000,3139.9999999395727,-52810.521215551154,297.76040232100183
1575000,3149.9999999393362,-53032.89452562592,301.79018811855985
1580000,3159.9999999391,-53199.30123371273,304.6967110235284
1585000,3169.9999999388633,-52538.478342706716,302.16050178806347
1590000,3179.999999938627,-52690.474122394546,307.6738152381653
1595000,3189.9999999383904,-52896.67382728771,300.61092746834163
1600000,3199.999999938154,-52644.5490004872,305.19924961532735
1605000,3209.9999999379174,-52714.9135547702,308.5539678264486
1610000,3219.999999937681,-52530.00308732662,304.80661654367236
1615000,3229.9999999374445,-52732.31864778625,301.4986654842388
1620000,3239.999999937208,-52743.53246280708,297.1209477244398
1625000,3249.9999999369716,-52722.311973595875,296.97678150008244
1630000,3259.999999936735,-53199.16437119688,301.11642484016835
1635000,3269.9999999364986,-53210.99636708072,293.2514181230443
1640000,3279.999999936262,-52837.18261689597,296.04881022660754
1645000,3289.9999999360257,-52888.76869940423,294.995764318664
1650000,3299.999999935789,-52811.27943076793,299.7780850149342
1655000,3309.9999999355528,-52799.29474122854,299.10421692467867
1660000,3319.9999999353163,-53168.635665783804,294.38427979298865
1665000,3329.99999993508,-52674.02927390265,299.39079651864307
1670000,3339.9999999348433,-53131.30611922394,301.82113778097687
1675000,3349.999999934607,-53044.80532065901,299.99901302119474
1680000,3359.9999999343704,-53352.73319781525,301.7285221570112
1685000,3369.999999934134,-53050.59259871318,296.85062022625954
1690000,3379.9999999338975,-52841.15484812428,298.87405081116003
1695000,3389.999999933661,-52813.799350594374,297.81065810718076
1700000,3399.9999999334245,-52885.58527479146,297.0124768745025
1705000,3409.999999933188,-52869.68987529812,293.2099624149692
1710000,3419.9999999329516,-52837.52283315256,299.86477928851605
1715000,3429.999999932715,-52736.06711570709,296.2728553768638
1720000,3439.9999999324787,-53450.48867073341,302.86495881610756
1725000,3449.999999932242,-53148.95416162186,298.07626565717584
1730000,3459.9999999320057,-53113.772890689,294.2485799937395
1735000,3469.9999999317693,-53282.443960881705,296.4583592163681
1740000,3479.999999931533,-52869.77246936172,307.983818799406
1745000,3489.9999999312963,-52824.62328527137,299.9082236543243
1750000,3499.99999993106,-53150.88174413738,298.1933917707731
1755000,3509.9999999308234,-53118.963977127336,299.7074591652132
1760000,3519.999999930587,-53060.12565971137,302.0098993938966
1765000,3529.9999999303504,-52779.883650415926,296.79246013831374
1770000,3539.999999930114,-52805.695622280124,301.4555662170327
1775000,3549.9999999298775,-53131.94011166046,297.39546596455
1780000,3559.999999929641,-52881.32808707966,295.9006057359549
1785000,3569.9999999294046,-53016.499446554924,298.971184690255
1790000,3579.999999929168,-52680.8191304832,306.15813993745246
1795000,3589.9999999289316,-52922.59453549917,302.2092540998893
1800000,3599.999999928695,-52940.50128993098,298.7827397661415
1805000,3609.9999999284587,-53259.640101914585,304.716840786255
1810000,3619.999999928222,-53141.598839495215,289.0871732142514
1815000,3629.9999999279858,-52882.97275269663,300.8755388047195
1820000,3639.9999999277493,-53142.45534034603,293.26438451719633
1825000,3649.999999927513,-53194.208392026165,299.9452125286278
1830000,3659.9999999272763,-52834.590435897466,298.1117322813184
1835000,3669.99999992704,-52666.59555166954,297.09795662487306
1840000,3679.9999999268034,-52901.09037194602,301.81770794957697
1845000,3689.999999926567,-52982.48270822689,299.71969386516196
1850000,3699.9999999263305,-52753.25487178666,305.6234433846018
1855000,3709.999999926094,-52889.08491453371,298.6388647867482
1860000,3719.9999999258575,-53205.17494542501,292.7327568911557
1865000,3729.999999925621,-52848.4343297788,303.7085922724517
1870000,3739.9999999253846,-53104.202334898204,301.830888184879
1875000,3749.999999925148,-52568.069485805376,289.7267050391134
1880000,3759.9999999249117,-52883.7889427802,297.9265816430677
1885000,3769.999999924675,-52792.93080703553,303.0031679093457
1890000,3779.9999999244387,-52853.934162303514,294.82658948460147
1895000,3789.9999999242023,-53419.30000327603,297.13772412970417
1900000,3799.999999923966,-53060.912036524154,307.39626366566245
1905000,3809.9999999237293,-53270.79019853272,308.8034510133743
1910000,3819.999999923493,-53197.581339861266,304.9198898760178
1915000,3829.9999999232564,-52806.64235221309,304.9383587414769
1920000,3839.99999992302,-52927.68664023149,293.1052098103628
1925000,3849.9999999227834,-53100.92932248127,293.1436993840651
1930000,3859.999999922547,-52691.00771946029,299.5470871076218
1935000,3869.9999999223105,-53003.63373766531,303.8635511598366
1940000,3879.999999922074,-53023.3764199829,297.95216871357303
1945000,3889.9999999218376,-53230.617557160964,299.4955264871347
1950000,3899.999999921601,-53002.45388934802,310.2419340432101
1955000,3909.9999999213646,-53079.61005571287,295.06467011936235
1960000,3919.999999921128,-52750.000582193315,292.06600286595057
1965000,3929.9999999208917,-53044.97166512741,300.7366373466481
1970000,3939.9999999206552,-53174.61290671473,298.6682122686868
1975000,3949.9999999204188,-52831.65925908272,301.2370473805317
1980000,3959.9999999201823,-53053.47980910531,296.82712668058366
1985000,3969.999999919946,-53359.78959327715,291.2040088305878
1990000,3979.9999999197094,-53111.43729999673,299.92299314133834
1995000,3989.999999919473,-52778.18521292874,298.5713841738704
2000000,3999.9999999192364,-53425.70469448826,294.5428701506247
2005000,4009.999999919,-52543.30188949357,298.2334934269246
2010000,4019.9999999187635,-52966.231544982846,297.2163631602062
2015000,4029.999999918527,-53184.95940876863,305.8349515343237
2020000,4039.9999999182905,-52734.395741157554,300.46443280533964
2025000,4049.999999918054,-53014.42875640074,290.86599229474194
2030000,4059.9999999178176,-53727.29283379577,301.5918347528042
2035000,4069.999999917581,-52772.820140009135,297.64865849096225
2040000,4079.9999999173447,-52935.10175806505,302.56154596312894
2045000,4089.999999917108,-52710.49593899216,297.02712663484306
2050000,4099.999999917781,-52831.251009438914,301.60956321192765
2055000,4109.999999919818,-52310.809897634754,301.03768261041836
2060000,4119.999999921855,-53159.36833764397,305.1852643442091
2065000,4129.999999923893,-52563.43501585105,297.99644828810034
2070000,4139.99999992593,-53055.36287001078,299.49737847524676
2075000,4149.999999927967,-52976.540397137054,298.0838102845089
2080000,4159.999999930004,-52798.61472409489,291.66455377461114
2085000,4169.999999932042,-52753.0773474834,305.83870865258143
2090000,4179.999999934079,-52819.36802372572,298.4481478197905
2095000,4189.999999936116,-52829.28232431601,295.6592779345481
2100000,4199.999999938153,-52910.42061317735,297.5952660484665
2105000,4209.999999940191,-53066.213266500155,307.2704817617336
2110000,4219.999999942228,-53058.244185688,294.3716785796888
2115000,4229.999999944265,-53013.75755459117,297.94335386920204
2120000,4239.9999999463025,-52860.87363959674,294.8537040694039
2125000,4249.99999994834,-52562.56782959445,301.93543117166354
2130000,4259.999999950377,-52982.381227968785,296.218905521552
2135000,4269.999999952414,-52960.8349523372,300.52482361861735
2140000,4279.999999954452,-52777.55034997573,305.7472058433865
2145000,4289.999999956489,-53172.32209188992,296.515929494098
2150000,4299.999999958526,-52940.80617976672,294.82743750748057
2155000,4309.999999960563,-53081.97103800342,304.0439846647051
2160000,4319.999999962601,-52652.208189927216,301.12241630745956
2165000,4329.999999964638,-52749.28755153439,295.39419726526336
2170000,4339.999999966675,-52929.39449603413,302.7858964410704
2175000,4349.9999999687125,-53015.226207580126,298.0890533475952
2180000,4359.99999997075,-53179.25822722929,297.18367952479224
2185000,4369.999999972787,-52924.50820251749,294.85215096177126
2190000,4379.999999974824,-53207.25691570839,301.3748426629166
2195000,4389.999999976862,-53045.23324639042,289.7154195373052
2200000,4399.999999978899,-53145.70443291872,299.2035808555034
2205000,4409.999999980936,-52708.15280127758,298.1088227605309
2210000,4419.999999982973,-52941.45797045372,298.56985137256214
2215000,4429.999999985011,-52915.27295651563,310.62991913039247
2220000,4439.999999987048,-53024.58378307082,301.7648170606172
2225000,4449.999999989085,-52757.794790244836,299.97076680974436
2230000,4459.999999991122,-53106.22395082121,300.02836391645246
2235000,4469.99999999316,-52950.19695726794,299.24666561523065
2240000,4479.999999995197,-52907.86557124776,292.10678782410105
2245000,4489.999999997234,-52676.79072333124,291.3321664630412
2250000,4499.9999999992715,-53067.35808419375,293.7138169001392
2255000,4510.000000001309,-53123.12120279603,301.5890439668325
2260000,4520.000000003346,-53015.40541888168,304.7093242820607
2265000,4530.000000005383,-52791.48625862147,293.1582953798115
2270000,4540.000000007421,-53013.56012680096,294.38152572368415
2275000,4550.000000009458,-53132.0621138319,289.98131434855975
2280000,4560.000000011495,-52964.348836788326,302.7140131669372
2285000,4570.000000013532,-53184.08555431859,296.0695771834224
2290000,4580.00000001557,-52949.10134677956,293.45139635737655
2295000,4590.000000017607,-52589.22593671203,295.6726175090609
2300000,4600.000000019644,-53239.420589078014,293.25919126405665
2305000,4610.000000021681,-52802.13062973964,303.8769885343924
2310000,4620.000000023719,-53176.58423560191,295.4213466017619
2315000,4630.000000025756,-52895.52560925632,301.89222746734146
2320000,4640.000000027793,-53093.46309070912,298.51343339590534
2325000,4650.0000000298305,-53036.55548302966,299.8630304995515
2330000,4660.000000031868,-52923.36881312961,307.03385988507796
2335000,4670.000000033905,-52698.89069799124,300.70724905452613
2340000,4680.000000035942,-53185.16651801858,300.7968853267399
2345000,4690.00000003798,-52929.17760210685,295.426747415296
2350000,4700.000000040017,-52696.769535843836,294.2844896834399
2355000,4710.000000042054,-52801.98330955958,301.5120842993463
2360000,4720.000000044091,-52973.807734018046,291.13750522809755
2365000,4730.000000046129,-52586.048803396,301.0382535242544
2370000,4740.000000048166,-52987.48330854863,301.80938499261083
2375000,4750.000000050203,-52865.0327354038,295.7364463750913
2380000,4760.0000000522405,-53145.91705384682,304.4873883106485
2385000,4770.000000054278,-53004.046800370794,299.2567232752074
2390000,4780.000000056315,-53191.60245220523,302.21340084525434
2395000,4790.000000058352,-52852.94084564861,295.0300476142177
2400000,4800.0000000603895,-52755.48400989213,308.9463367961262
2405000,4810.000000062427,-52929.06255006493,290.56440532816504
