#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)"
245000,490.00000000161157,-50577.33991005644,292.90716381058746
250000,500.0000000016593,-51140.10250019439,298.06230777805615
255000,510.00000000170706,-50836.418381435244,307.7463511484722
260000,520.0000000015274,-51169.168007147906,300.35864859003226
265000,530.0000000012909,-50822.0741822838,305.7486708231743
270000,540.0000000010544,-50743.53831274531,305.44809042751035
275000,550.000000000818,-50895.575236753095,292.5304296669316
280000,560.0000000005815,-50884.33903657284,291.8789384295021
285000,570.000000000345,-50480.07202196907,292.9019188074345
290000,580.0000000001086,-50393.9010184214,292.7156769759898
295000,589.9999999998721,-50456.967142988025,312.85156068359316
300000,599.9999999996356,-50808.17384158925,304.195433430959
305000,609.9999999993992,-50425.23164760237,309.00486794737986
310000,619.9999999991627,-50448.13635469868,298.6343942876235
315000,629.9999999989262,-50992.350240579806,287.12063600072787
320000,639.9999999986898,-50626.631139152654,297.2858460674917
325000,649.9999999984533,-50507.50590564986,290.13144567825213
330000,659.9999999982168,-50471.39317771295,296.76551953385797
335000,669.9999999979804,-50687.1599984605,292.58159148455263
340000,679.9999999977439,-50601.78047133284,294.9336669451298
345000,689.9999999975074,-50721.48391506419,294.2398351101217
350000,699.999999997271,-50648.0601855086,302.19244850380517
355000,709.9999999970345,-50832.9177513473,295.6327996725842
360000,719.999999996798,-50526.27389060866,294.36724603311876
365000,729.9999999965615,-50891.86023291177,299.850521933272
370000,739.9999999963251,-50732.38749756725,299.84278126703623
375000,749.9999999960886,-50574.904477753385,308.065125914806
380000,759.9999999958521,-50394.49524448582,292.17262622308505
385000,769.9999999956157,-50604.80394786238,293.3117197611987
390000,779.9999999953792,-50388.75404852984,290.6055258348673
395000,789.9999999951427,-51105.17310799312,303.62822988422926
400000,799.9999999949063,-50747.52793468541,293.11880207691206
405000,809.9999999946698,-51160.35431976823,308.5151812577116
410000,819.9999999944333,-50664.51806370859,311.49688093304843
415000,829.9999999941969,-50714.90265043796,301.35940909654585
420000,839.9999999939604,-50843.73779104481,300.45718763070084
425000,849.9999999937239,-50471.78630205014,298.728768299825
430000,859.9999999934874,-50632.01975028409,306.2026708969916
435000,869.999999993251,-50419.54803488322,300.88474012749475
440000,879.9999999930145,-50380.345387592504,303.99990781678105
445000,889.999999992778,-51159.57559580094,301.1280700469697
450000,899.9999999925416,-50901.0784655216,294.76309041044476
455000,909.9999999923051,-50764.07942133397,297.5417275924068
460000,919.9999999920686,-50826.70144377556,291.67328391684504
465000,929.9999999918322,-50823.582244067395,299.39547070725166
470000,939.9999999915957,-50237.29450627521,297.335609283167
475000,949.9999999913592,-50381.100946782564,301.47762003553316
480000,959.9999999911228,-50532.30949652579,287.9446702434499
485000,969.9999999908863,-50652.5944261424,297.456363325767
490000,979.9999999906498,-50866.75013162437,303.20637373515314
495000,989.9999999904134,-50702.20864754869,297.8905739998717
500000,999.9999999901769,-50970.4514653543,295.3853041395414
505000,1009.9999999899404,-50625.28520527846,294.3422894300509
510000,1019.999999989704,-50843.069346485194,294.2467530157956
515000,1029.9999999894676,-50861.50756689577,304.12839736872365
520000,1039.9999999892311,-50367.54622420456,303.38096039661826
525000,1049.9999999889947,-51029.9618932594,297.02852868093777
530000,1059.9999999887582,-50347.92129854747,295.6991504183253
535000,1069.9999999885217,-50645.84935527612,303.80866897550874
540000,1079.9999999882853,-50564.02871002338,297.86089208844436
545000,1089.9999999880488,-50544.40347164744,299.7931635202234
550000,1099.9999999878123,-51219.52688521313,299.23522415759135
555000,1109.9999999875758,-50566.37254268312,295.7409613746171
560000,1119.9999999873394,-50471.383701550105,294.6496545346196
565000,1129.999999987103,-50858.20623949653,296.35082549241145
570000,1139.9999999868664,-50590.0057431256,292.1517219446041
575000,1149.99999998663,-50183.773483644734,297.93668121806985
580000,1159.9999999863935,-50682.598582996085,302.6813726746975
585000,1169.999999986157,-50457.35711498963,295.8563090808732
590000,1179.9999999859206,-50648.17577292991,301.4937036868359
595000,1189.999999985684,-50655.83972458719,308.3600769071504
600000,1199.9999999854476,-50696.23263794542,295.6632965295821
605000,1209.9999999852112,-51096.749806242675,309.66566327730754
610000,1219.9999999849747,-50650.14297913815,302.98423496512225
615000,1229.9999999847382,-50660.288881015964,294.88734809626635
620000,1239.9999999845018,-51082.672262765846,292.95308549215434
625000,1249.9999999842653,-50397.98949829073,300.0205352658033
630000,1259.9999999840288,-50472.81128652411,289.7757597799666
635000,1269.9999999837923,-50829.71939007519,301.0022116370432
640000,1279.9999999835559,-51051.30403848266,296.97787759315776
645000,1289.9999999833194,-50617.167313491926,307.685835676599
650000,1299.999999983083,-50826.22224958264,298.19997591657744
655000,1309.9999999828465,-50746.39576029361,306.72060101694706
660000,1319.99999998261,-50675.72844166559,292.2835512686799
665000,1329.9999999823735,-50571.77728103832,307.3405318756686
670000,1339.999999982137,-50344.05403803225,299.26571322032197
675000,1349.9999999819006,-50473.18508096773,299.4199741902584
680000,1359.9999999816641,-50791.18383160609,298.7000597136927
685000,1369.9999999814277,-50481.15211666812,297.6142301587645
690000,1379.9999999811912,-50845.022920930525,289.46661623284
695000,1389.9999999809547,-50487.40337009475,298.3892799506978
700000,1399.9999999807183,-50678.477829757496,301.89231139480415
705000,1409.9999999804818,-50839.04248460027,300.12433901186296
710000,1419.9999999802453,-50460.90143943319,301.0880460268735
715000,1429.9999999800089,-50581.920721060684,293.44587159647625
720000,1439.9999999797724,-50947.32616023085,300.1591110459391
725000,1449.999999979536,-50747.09146001408,297.08472834216633
730000,1459.9999999792994,-50463.2476720892,297.5631528403313
735000,1469.999999979063,-50995.155452959385,293.96469875558347
740000,1479.9999999788265,-50363.45469364658,302.29130470558255
745000,1489.99999997859,-50728.14631141024,294.5759423369674
750000,1499.9999999783536,-50584.766734621284,296.59922114170416
755000,1509.999999978117,-50867.9777985698,292.9725220621611
760000,1519.9999999778806,-50395.3096862009,296.3996915938186
765000,1529.9999999776442,-50997.64477490488,303.9298994221762
770000,1539.9999999774077,-50383.438697544305,298.6250536118704
775000,1549.9999999771712,-50447.05426355073,297.9792930521975
780000,1559.9999999769348,-50586.35710310942,307.14222592622616
785000,1569.9999999766983,-50978.38245966958,301.4452749237623
790000,1579.9999999764618,-50589.057974085765,299.73909341876293
795000,1589.9999999762254,-50642.815535375936,302.35573813368075
800000,1599.9999999759889,-50666.412085978984,293.194676196853
805000,1609.9999999757524,-50810.35678864631,300.611953558128
810000,1619.999999975516,-50764.180744428595,316.9629773804348
815000,1629.9999999752795,-50673.8669211535,300.6560885997862
820000,1639.999999975043,-50785.51036131868,296.74676081244365
825000,1649.9999999748065,-50540.59231454329,298.43828166174706
830000,1659.99999997457,-50523.9744052919,291.72006695393424
835000,1669.9999999743336,-50638.84543053224,303.6571758363269
840000,1679.9999999740971,-50715.48647516768,292.89582178222486
845000,1689.9999999738607,-50564.107107123884,302.67357646320966
850000,1699.9999999736242,-50780.68546855793,302.83849487566664
855000,1709.9999999733877,-50396.907179886126,297.8149967022641
860000,1719.9999999731513,-50374.11129263599,291.54990825992104
865000,1729.9999999729148,-50979.11644768831,292.33639978155327
870000,1739.9999999726783,-50460.534493766434,308.86700152050526
875000,1749.9999999724419,-50927.42534873396,302.30008392912987
880000,1759.9999999722054,-50423.09773062417,297.79802059898185
885000,1769.999999971969,-50322.081013107614,288.9664489951428
890000,1779.9999999717324,-51067.70840221105,299.2919738196947
895000,1789.999999971496,-51052.994005061395,304.87594348495884
900000,1799.9999999712595,-50837.90415386224,293.6333475625656
905000,1809.999999971023,-50500.75542268582,292.99434393155764
910000,1819.9999999707866,-50552.93096809654,304.5505475357494
915000,1829.99999997055,-50838.887215065886,300.57205986521154
920000,1839.9999999703136,-50980.333424677694,295.5589714800659
925000,1849.9999999700772,-50718.333934599796,301.2980975820732
930000,1859.9999999698407,-50848.18103871483,299.5874158642204
935000,1869.9999999696042,-50570.28854640576,299.9028450524878
940000,1879.9999999693678,-51147.263702488795,300.1017967442581
945000,1889.9999999691313,-50667.46990799063,304.05170338883113
950000,1899.9999999688948,-50454.64928527479,291.8552203996431
955000,1909.9999999686584,-50735.31867831605,304.95716088888287
960000,1919.999999968422,-50667.07874858615,301.73755098052004
965000,1929.9999999681854,-50449.91206710087,297.8208204259021
970000,1939.999999967949,-50273.54007491912,301.73579028312554
975000,1949.9999999677125,-50698.173584204225,294.8683079874814
980000,1959.999999967476,-50705.516429240466,295.045296656457
985000,1969.9999999672395,-50509.65378707572,297.7036722973272
990000,1979.999999967003,-50762.066821955086,300.660802783694
995000,1989.9999999667666,-50429.646395386546,298.4753147275565
1000000,1999.9999999665301,-50807.78418683828,300.1942027647158
1005000,2009.9999999662937,-50364.85241879572,299.7876597485767
1010000,2019.9999999660572,-50984.91113467599,297.0914450283873
1015000,2029.9999999658207,-50930.065184834384,299.82620637966187
1020000,2039.9999999655843,-50894.06585112758,292.49192246001303
1025000,2049.999999965348,-50488.099848161975,293.73055456942285
1030000,2059.9999999651113,-50397.08263708104,300.80428564197985
1035000,2069.999999964875,-50788.723498291336,289.0152753611956
1040000,2079.9999999646384,-50715.44646635355,302.0110361616854
1045000,2089.999999964402,-50498.56105472095,300.71685634760814
1050000,2099.9999999641655,-50719.90679309724,300.29324948627107
1055000,2109.999999963929,-50602.718827412726,297.86130198642144
1060000,2119.9999999636925,-51050.47965705162,296.42503366261974
1065000,2129.999999963456,-50729.95385426874,306.6609673535967
1070000,2139.9999999632196,-50939.1571643606,302.0433928403054
1075000,2149.999999962983,-50392.150486172235,303.44124367640956
1080000,2159.9999999627466,-50076.603522867634,301.36264740736715
1085000,2169.99999996251,-51008.51636329043,299.2450959992695
1090000,2179.9999999622737,-50961.57090656989,300.80381086845284
1095000,2189.9999999620372,-50581.04217214932,300.6548941010511
1100000,2199.9999999618008,-50658.37470172995,291.2028332396876
1105000,2209.9999999615643,-50656.303891669406,298.0757197796186
1110000,2219.999999961328,-50724.50312308123,296.1135365815571
1115000,2229.9999999610914,-50837.558171304,292.05981350573325
1120000,2239.999999960855,-50773.4969639749,296.8416658277463
1125000,2249.9999999606184,-51160.229691127315,301.10276991611704
1130000,2259.999999960382,-50742.38639027762,303.2348294010581
1135000,2269.9999999601455,-50674.47856201508,299.795276492923
1140000,2279.999999959909,-50615.65128236552,292.83183921218233
1145000,2289.9999999596726,-50546.040759143856,309.6498602030836
1150000,2299.999999959436,-50549.11288034258,293.3150080144065
1155000,2309.9999999591996,-50662.71798192858,295.03597608464554
1160000,2319.999999958963,-50644.78633682249,299.95018131876566
1165000,2329.9999999587267,-50790.62541530223,305.3216637733252
1170000,2339.99999995849,-50379.67652688851,297.0949468383051
1175000,2349.9999999582537,-51772.77755252633,303.3178870030209
1180000,2359.9999999580173,-50675.00742578224,294.50729772063175
1185000,2369.999999957781,-50796.335805498675,304.4207131661956
1190000,2379.9999999575443,-50643.5664802503,297.8317202243941
1195000,2389.999999957308,-50538.98404545136,300.6934797292519
1200000,2399.9999999570714,-50548.87711670998,304.5054280256023
1205000,2409.999999956835,-50407.20232495901,295.3809364053216
1210000,2419.9999999565985,-50594.75779222351,293.2767431297363
1215000,2429.999999956362,-50626.40374301784,303.42647185179044
1220000,2439.9999999561255,-50688.82793250616,294.2490896805943
1225000,2449.999999955889,-50882.432849968085,301.07892440618906
1230000,2459.9999999556526,-50844.33006094769,288.15735861310304
1235000,2469.999999955416,-51020.92723020498,295.8124982577048
1240000,2479.9999999551796,-50633.11475167159,292.5730540997423
1245000,2489.999999954943,-50952.30269177101,299.3119966489706
1250000,2499.9999999547067,-50851.812352102774,300.45893040530774
1255000,2509.9999999544702,-50593.57417208378,294.55558194941824
1260000,2519.9999999542338,-50773.37604646236,295.2290305226914
1265000,2529.9999999539973,-50594.17843787305,295.5911907769799
1270000,2539.999999953761,-50573.30344642693,293.9560662529019
1275000,2549.9999999535244,-50913.376374443265,294.0046291079924
1280000,2559.999999953288,-50699.422083478974,297.2065875538184
1285000,2569.9999999530514,-50391.758120935905,312.7178071799594
1290000,2579.999999952815,-50903.6488627918,300.4221772525087
1295000,2589.9999999525785,-50415.48264912338,297.4625409742208
1300000,2599.999999952342,-50465.01903763891,299.20057235607936
1305000,2609.9999999521056,-50845.40648199967,295.1678324540799
1310000,2619.999999951869,-50828.53853038489,290.2244776630958
1315000,2629.9999999516326,-50584.898122362356,301.12401673477996
1320000,2639.999999951396,-50712.470032953395,294.372649849975
1325000,2649.9999999511597,-50803.94854778741,296.8860157005679
1330000,2659.999999950923,-50748.129525608005,297.0785331657399
1335000,2669.9999999506867,-50730.968737795774,297.29091595361456
1340000,2679.9999999504503,-50722.50294005702,300.00982618087517
1345000,2689.999999950214,-50017.544105778856,295.45330316076945
1350000,2699.9999999499773,-50403.48955971867,294.6704786913232
1355000,2709.999999949741,-50881.92108832873,299.92395888078386
1360000,2719.9999999495044,-50851.38772951218,300.3249498409848
1365000,2729.999999949268,-50595.395334263536,294.9546142015556
1370000,2739.9999999490315,-50864.15559811919,295.0212128731414
1375000,2749.999999948795,-50595.58133105538,294.472472415639
1380000,2759.9999999485585,-50616.810369832674,297.61918555817124
1385000,2769.999999948322,-50532.35516227849,296.46149888086507
1390000,2779.9999999480856,-50739.261636175244,312.20497594054586
1395000,2789.999999947849,-50799.34265072146,293.9869621343685
1400000,2799.9999999476127,-50591.72310746912,294.2738607172105
1405000,2809.999999947376,-50705.83052501324,294.81659233399984
1410000,2819.9999999471397,-50603.97847157021,303.6386888008523
1415000,2829.9999999469032,-50220.17029729596,301.1582436724823
1420000,2839.999999946667,-50684.019409865024,309.83278222815903
1425000,2849.9999999464303,-50634.129808344354,296.49543325902835
1430000,2859.999999946194,-50909.24427461083,300.1337202968922
1435000,2869.9999999459574,-50591.177307384874,299.96353361164387
1440000,2879.999999945721,-50570.44915708428,295.8823951292124
1445000,2889.9999999454844,-50685.25959238154,292.598623293853
1450000,2899.999999945248,-51173.90729643786,291.91768857156995
1455000,2909.9999999450115,-51028.75581666938,291.94926961918645
1460000,2919.999999944775,-50580.8459297457,301.21368679975143
1465000,2929.9999999445386,-50718.148897238425,299.4353031137838
1470000,2939.999999944302,-50638.17517892437,295.41540607556686
1475000,2949.9999999440656,-50244.69215953429,303.4246425273124
1480000,2959.999999943829,-50807.84286360783,300.8298892321202
1485000,2969.9999999435927,-50474.00785062465,301.3655823312136
1490000,2979.999999943356,-50499.27839871377,296.8406208363053
1495000,2989.9999999431197,-50495.018331364496,302.65089961539275
1500000,2999.9999999428833,-50480.403851051175,303.05400977610805
1505000,3009.999999942647,-50520.00632400959,299.5711597918921
1510000,3019.9999999424103,-50390.669498374074,295.27549891696685
1515000,3029.999999942174,-50784.91630697466,290.34504950370234
1520000,3039.9999999419374,-50701.41563943651,298.98624331353864
1525000,3049.999999941701,-50602.911194272776,300.3670089798684
1530000,3059.9999999414645,-51172.26339902994,302.2792636194827
1535000,3069.999999941228,-50832.31176640169,300.11041705387595
1540000,3079.9999999409915,-50333.847386580775,304.0873566878793
1545000,3089.999999940755,-50742.20222598518,298.4970849902256
1550000,3099.9999999405186,-51002.84033870796,305.33877313933715
1555000,3109.999999940282,-50632.18223691831,294.1662093018081
1560000,3119.9999999400457,-50696.33037946897,297.62671832195656
1565000,3129.999999939809,-51043.762201552745,299.12903522159957
1570000,3139.9999999395727,-50784.27581251887,302.7594443582356
1575000,3149.9999999393362,-50921.70310734474,295.15368608122986
1580000,3159.9999999391,-50624.28556109799,299.8294933056147
1585000,3169.9999999388633,-50644.6673962177,301.64754341251944
1590000,3179.999999938627,-50751.24787087744,307.2085606727454
1595000,3189.9999999383904,-50343.41808672427,298.4285582544338
1600000,3199.999999938154,-50743.25438629737,299.8080929496055
1605000,3209.9999999379174,-51194.148995359166,294.61131819672386
1610000,3219.999999937681,-50605.48584858127,299.1605742209689
1615000,3229.9999999374445,-50721.25671928463,303.898708606908
1620000,3239.999999937208,-50761.732742640655,291.7789774305248
1625000,3249.9999999369716,-50982.2063055039,296.83924457606
1630000,3259.999999936735,-50436.84347649399,298.208752676038
1635000,3269.9999999364986,-50387.65919937048,296.7714354650763
1640000,3279.999999936262,-50692.05251146178,297.47726294352645
1645000,3289.9999999360257,-50834.17219119673,299.9241795315029
1650000,3299.999999935789,-50250.74190613718,297.35754872821025
1655000,3309.9999999355528,-51105.33348303259,291.08726496593687
1660000,3319.9999999353163,-50957.89252608642,302.65251316284645
1665000,3329.99999993508,-51106.75070520383,300.50155386128574
1670000,3339.9999999348433,-50500.65384024737,294.6902993175287
1675000,3349.999999934607,-50469.666956603935,303.6698390171729
1680000,3359.9999999343704,-50319.46238010889,308.76746670811696
1685000,3369.999999934134,-50582.88399202339,302.05462448037883
1690000,3379.9999999338975,-50634.43759601266,299.3335583165262
1695000,3389.999999933661,-50727.52287366585,299.33226887976014
1700000,3399.9999999334245,-50732.638750429614,295.9266679641954
1705000,3409.999999933188,-50980.576154006296,307.4974416695799
1710000,3419.9999999329516,-51081.18066073707,290.83176451940574
1715000,3429.999999932715,-51228.57482671761,294.61716833508956
1720000,3439.9999999324787,-51047.75889118461,299.7059043033899
1725000,3449.999999932242,-50856.86316509434,302.6876479578776
1730000,3459.9999999320057,-50580.20037895348,293.1538270087383
1735000,3469.9999999317693,-50634.345885282324,300.22659736557097
1740000,3479.999999931533,-50800.23007652894,305.72192176135627
1745000,3489.9999999312963,-50664.99691471574,293.71568711407957
1750000,3499.99999993106,-50799.9929724331,293.39668776964515
1755000,3509.9999999308234,-50519.337492514285,304.59009284150295
1760000,3519.999999930587,-50882.501715491264,302.2146648860233
1765000,3529.9999999303504,-51214.0589206164,309.64502450391035
1770000,3539.999999930114,-50654.39076571862,302.35585155649335
1775000,3549.9999999298775,-50485.498499690264,298.547307826619
1780000,3559.999999929641,-50914.62458191818,301.7543159174169
1785000,3569.9999999294046,-50304.39022536011,302.6784652867412
1790000,3579.999999929168,-50776.27643350369,297.6394785087111
1795000,3589.9999999289316,-51153.57232677072,301.3625768283338
1800000,3599.999999928695,-51268.04872185181,295.0761094221597
1805000,3609.9999999284587,-51065.896149343724,302.10723858425155
1810000,3619.999999928222,-50813.03906190331,294.50809868888007
1815000,3629.9999999279858,-51067.471355766174,298.17500625063013
1820000,3639.9999999277493,-50192.992943594465,301.64128797930186
1825000,3649.999999927513,-50455.77546801069,302.47312926025825
1830000,3659.9999999272763,-50714.10626727977,301.68852803367827
1835000,3669.99999992704,-50764.03616958068,290.3845768151541
1840000,3679.9999999268034,-50668.16140239785,291.28177513968524
1845000,3689.999999926567,-50789.80866017801,296.11256607632754
1850000,3699.9999999263305,-50798.87663197698,301.85161174361366
1855000,3709.999999926094,-50740.86356071537,286.9430911196838
1860000,3719.9999999258575,-50532.57591887002,303.1796719979811
1865000,3729.999999925621,-50339.84289850772,293.6590555090785
1870000,3739.9999999253846,-50761.86901152955,296.05946150867936
1875000,3749.999999925148,-50865.16313444602,295.08905076146317
1880000,3759.9999999249117,-50697.71160580433,298.66926963146517
1885000,3769.999999924675,-50672.839790096914,296.4469543653112
1890000,3779.9999999244387,-50377.29922929892,298.9367832016273
1895000,3789.9999999242023,-50993.91634743585,307.0462408348144
1900000,3799.999999923966,-50557.32267220778,299.37769782884476
1905000,3809.9999999237293,-50900.19749342461,303.3551387534671
1910000,3819.999999923493,-50513.74347270717,303.84919054170064
1915000,3829.9999999232564,-50832.56820581941,298.65926391658894
1920000,3839.99999992302,-50873.58534349574,304.5474989420074
1925000,3849.9999999227834,-50376.99748410974,290.7516062339469
1930000,3859.999999922547,-50502.35957032046,296.14588905806255
1935000,3869.9999999223105,-50549.74976564862,296.7747515840568
1940000,3879.999999922074,-50998.028693007276,303.7156717484901
1945000,3889.9999999218376,-50706.562254022894,297.9330769057832
1950000,3899.999999921601,-50608.80200110481,306.2828746675114
1955000,3909.9999999213646,-50585.2345243938,296.6242878588656
1960000,3919.999999921128,-49809.72824772549,292.0005971903921
1965000,3929.9999999208917,-50535.624249571265,294.13450724275174
1970000,3939.9999999206552,-50694.05758287158,296.16468663727056
1975000,3949.9999999204188,-50858.99719837535,295.08396148957667
1980000,3959.9999999201823,-50625.24806967849,294.39418884190127
1985000,3969.999999919946,-50980.011587823596,290.99386392802234
1990000,3979.9999999197094,-50533.49904371117,301.40684022053205
1995000,3989.999999919473,-50995.95939782041,295.983114432002
2000000,3999.9999999192364,-50990.99134830394,291.54749808729423
2005000,4009.999999919,-50692.40179657613,299.4642564414646
2010000,4019.9999999187635,-50758.085986868886,299.17007261113946
2015000,4029.999999918527,-50602.30301914099,285.7530827700384
2020000,4039.9999999182905,-50663.290135442774,300.832525832831
2025000,4049.999999918054,-50786.24946028329,294.5086470513935
2030000,4059.9999999178176,-50918.35254428373,304.63947650062744
2035000,4069.999999917581,-50810.44468238132,299.84395836159416
2040000,4079.9999999173447,-50576.832702208194,297.4049218157062
2045000,4089.999999917108,-50611.57334981943,297.2307995903524
2050000,4099.999999917781,-50727.33726507216,298.7299000915981
2055000,4109.999999919818,-50760.25780259518,299.01918522368965
2060000,4119.999999921855,-50694.17858284505,297.14162580559577
2065000,4129.999999923893,-50710.85396093532,296.14753082479695
2070000,4139.99999992593,-50609.686021023226,298.13519369871915
2075000,4149.999999927967,-50650.16187874085,292.71151067563136
2080000,4159.999999930004,-50924.17878865334,305.27115104767154
2085000,4169.999999932042,-50590.17652928125,298.46242988402815
2090000,4179.999999934079,-51026.286984954524,300.6656226947841
2095000,4189.999999936116,-50969.88429072211,310.04396945692866
2100000,4199.999999938153,-50589.4608847925,297.70522639844353
2105000,4209.999999940191,-50717.75662769997,293.1634589208567
2110000,4219.999999942228,-50409.86627331888,289.3242810209267
2115000,4229.999999944265,-50826.028681290714,302.120399040685
2120000,4239.9999999463025,-50892.039346448786,300.7208398398853
2125000,4249.99999994834,-50896.64781701536,291.8917576418156
2130000,4259.999999950377,-50577.15714683954,296.7105581509821
2135000,4269.999999952414,-51020.36859485443,296.5794430927179
2140000,4279.999999954452,-50353.32177918826,300.7514326092808
2145000,4289.999999956489,-50607.74700399625,295.1125105743474
2150000,4299.999999958526,-50859.00245793749,293.54813817026763
2155000,4309.999999960563,-50985.593937033525,295.3390401730771
2160000,4319.999999962601,-50687.925877513306,305.8578967946336
2165000,4329.999999964638,-50690.32496990368,305.390970758511
2170000,4339.999999966675,-50822.181532221264,292.08089266670856
2175000,4349.9999999687125,-50461.63297691848,287.7053031696832
2180000,4359.99999997075,-50657.38195666729,298.6814816039003
2185000,4369.999999972787,-50551.13724601461,295.1945937919106
2190000,4379.999999974824,-50683.485661348066,302.44803601417914
2195000,4389.999999976862,-50872.13346454801,304.9088825850221
2200000,4399.999999978899,-50466.38223121234,294.3871504862251
2205000,4409.999999980936,-50668.568321763916,292.8156761848232
2210000,4419.999999982973,-50829.904843222495,299.00644894591244
2215000,4429.999999985011,-50530.53617577287,294.0584651553397
2220000,4439.999999987048,-50869.649656608875,296.75220787997284
2225000,4449.999999989085,-50719.56473901082,302.01468329344505
2230000,4459.999999991122,-50552.25272403905,298.98740241414293
2235000,4469.99999999316,-50788.964915801975,301.84498260265707
2240000,4479.999999995197,-50163.49847531374,304.6180692863676
2245000,4489.999999997234,-50532.4027510483,298.58708301646743
2250000,4499.9999999992715,-50294.480096619984,294.24985410289923
2255000,4510.000000001309,-50718.39554206611,298.7089706469218
2260000,4520.000000003346,-50297.682830674894,296.7103745712491
2265000,4530.000000005383,-51037.55200615205,304.1595383593887
2270000,4540.000000007421,-50806.12373601497,292.85276441898645
2275000,4550.000000009458,-50559.53085776843,304.379671500635
2280000,4560.000000011495,-50289.46909096086,301.7901093343885
2285000,4570.000000013532,-50993.034658771416,304.0575958473101
2290000,4580.00000001557,-50790.970836196124,293.80644198614874
2295000,4590.000000017607,-50524.40319653117,301.76518659034934
2300000,4600.000000019644,-50849.1064033313,284.9231563705197
2305000,4610.000000021681,-50601.67374584815,294.9180801491826
2310000,4620.000000023719,-50486.400810043444,292.8257665155636
2315000,4630.000000025756,-50535.40418010589,291.72674266648465
2320000,4640.000000027793,-50584.02277373985,298.92904454183605
2325000,4650.0000000298305,-50587.42785378834,301.3841957695764
2330000,4660.000000031868,-50871.07516726476,312.3411998768682
2335000,4670.000000033905,-51025.29165281457,313.52653930094465
2340000,4680.000000035942,-50160.02140785623,296.93910398873027
2345000,4690.00000003798,-50539.892598694045,292.95540900546155
2350000,4700.000000040017,-50299.15413725964,294.3787226622668
2355000,4710.000000042054,-50418.782395017595,298.3804321677518
2360000,4720.000000044091,-50807.01668107242,301.368896472397
2365000,4730.000000046129,-50506.706468276796,297.03158849152123
2370000,4740.000000048166,-50674.23167376188,296.4050000000532
2375000,4750.000000050203,-50357.92878299186,303.43363107479627
2380000,4760.0000000522405,-50813.3195352726,294.050190238137
2385000,4770.000000054278,-50471.00619076428,294.65866106515864
2390000,4780.000000056315,-50508.778050526715,294.1473994202637
2395000,4790.000000058352,-50576.82186456327,296.6122194863537
2400000,4800.0000000603895,-50657.22241004577,301.4144411747006
2405000,4810.000000062427,-50463.51969984872,300.5957326128713
