#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)"
570000,1139.9999999868664,-52978.9806604989,304.12424289581026
575000,1149.99999998663,-53100.2974141624,299.3043584505976
580000,1159.9999999863935,-53180.456391213986,291.41096663047153
585000,1169.999999986157,-53339.043272661715,292.02334058609716
590000,1179.9999999859206,-53280.38699253855,293.3570436946679
595000,1189.999999985684,-52594.23252125867,290.8629624943892
600000,1199.9999999854476,-52460.704645725724,293.850209873913
605000,1209.9999999852112,-53108.608500824485,294.4894408108384
610000,1219.9999999849747,-52883.15388652394,304.2376780770658
615000,1229.9999999847382,-52960.81378893307,304.32092095423434
620000,1239.9999999845018,-53386.308353987755,302.6350030250682
625000,1249.9999999842653,-52765.60468975536,302.05214095655714
630000,1259.9999999840288,-53119.90535522599,299.56647534118616
635000,1269.9999999837923,-52886.516119526845,303.7173906448144
640000,1279.9999999835559,-52821.84475557,299.71602732326124
645000,1289.9999999833194,-53026.710183085874,298.9005573389437
650000,1299.999999983083,-53096.31014088646,298.7554901864625
655000,1309.9999999828465,-52932.88380177942,293.151871010081
660000,1319.99999998261,-52674.4612940505,295.1767518620974
665000,1329.9999999823735,-53423.050935653184,299.9148468047583
670000,1339.999999982137,-52829.58503433879,296.3009618079287
675000,1349.9999999819006,-52851.42146217509,301.4735044922014
680000,1359.9999999816641,-52978.61364910647,302.4239139985137
685000,1369.9999999814277,-53242.739734222734,295.87706858005316
690000,1379.9999999811912,-53038.94570245684,298.0741982471026
695000,1389.9999999809547,-53192.71763349112,303.44314694551645
700000,1399.9999999807183,-53227.911993500486,295.01825367127714
705000,1409.9999999804818,-53047.012764371204,296.12759143099834
710000,1419.9999999802453,-52847.90881849255,298.4687659882144
715000,1429.9999999800089,-52791.33634234461,305.29877731542825
720000,1439.9999999797724,-53439.319331600156,306.34436041505745
725000,1449.999999979536,-53038.92041113379,299.9308287528118
730000,1459.9999999792994,-53017.166221248975,296.1024870101134
735000,1469.999999979063,-52906.9506792762,291.6252645495617
740000,1479.9999999788265,-53405.06137356837,296.43197113982666
745000,1489.99999997859,-52884.94895669178,299.96721099669264
750000,1499.9999999783536,-52773.02431417769,298.01832382684717
755000,1509.999999978117,-53024.05204521844,298.39611237605504
760000,1519.9999999778806,-52892.77660554723,293.1754190708641
765000,1529.9999999776442,-53278.21051951067,300.7669376654085
770000,1539.9999999774077,-53134.792231176834,296.3077149886435
775000,1549.9999999771712,-53114.795915385796,296.25173969321634
780000,1559.9999999769348,-53122.07836606444,297.27444506299554
785000,1569.9999999766983,-53277.990625969454,300.390843912417
790000,1579.9999999764618,-52811.48569300264,292.2129868166278
795000,1589.9999999762254,-53243.230499161524,290.5662845912623
800000,1599.9999999759889,-53252.567768404086,298.9191609605158
805000,1609.9999999757524,-52706.36505800561,295.02991111519395
810000,1619.999999975516,-53037.387426815316,294.15958719117566
815000,1629.9999999752795,-52993.267061223654,293.8603867745745
820000,1639.999999975043,-53111.0152055716,308.3406813753449
825000,1649.9999999748065,-52777.64149666217,305.26532659765826
830000,1659.99999997457,-52879.63368021569,294.9341819159675
835000,1669.9999999743336,-53100.54793902958,296.70573277444674
840000,1679.9999999740971,-52926.915522981144,300.62635807072843
845000,1689.9999999738607,-53047.295169271296,301.0840656034796
850000,1699.9999999736242,-53091.00680642121,298.6014505934291
855000,1709.9999999733877,-52733.609938324546,292.9465780073204
860000,1719.9999999731513,-53439.34052130967,300.67521492715696
865000,1729.9999999729148,-53034.36794517131,307.78669610620614
870000,1739.9999999726783,-53347.09301775921,300.2947017998996
875000,1749.9999999724419,-53149.149635136884,293.2182003338134
880000,1759.9999999722054,-52933.818214048515,293.65883868883753
885000,1769.999999971969,-52873.469353088876,297.7577595149001
890000,1779.9999999717324,-52989.600300865306,298.28547703474743
895000,1789.999999971496,-53611.92771936429,296.3185883802788
900000,1799.9999999712595,-53056.451766313054,297.5159764233171
905000,1809.999999971023,-53054.86425832924,289.8208024561798
910000,1819.9999999707866,-52946.8462067316,296.9168294295048
915000,1829.99999997055,-53241.38528417022,305.6753402598283
920000,1839.9999999703136,-53105.97993549728,301.5069238384858
925000,1849.9999999700772,-53038.10535745666,307.3287760687934
930000,1859.9999999698407,-53450.131197708164,297.85933243535817
935000,1869.9999999696042,-52798.62793822738,301.70496831703105
940000,1879.9999999693678,-52616.62448880606,304.9239124418716
945000,1889.9999999691313,-53147.69153449632,299.8072747500164
950000,1899.9999999688948,-52698.80623693287,298.84860729549774
955000,1909.9999999686584,-53019.22258101753,296.0762240604617
960000,1919.999999968422,-53062.31361946915,295.67207892498584
965000,1929.9999999681854,-53020.56119558474,297.3822252807086
970000,1939.999999967949,-53168.27907992655,303.5499468147766
975000,1949.9999999677125,-53396.578061094624,298.73129759941924
980000,1959.999999967476,-52746.58256679904,305.0216236632996
985000,1969.9999999672395,-52880.36419775896,293.2133337426699
990000,1979.999999967003,-53027.76659470142,296.4705503655851
995000,1989.9999999667666,-52774.8354033989,301.1678891261819
1000000,1999.9999999665301,-53223.38660283154,301.75029249172275
1005000,2009.9999999662937,-53631.92748538096,305.2171215295598
1010000,2019.9999999660572,-52892.1706602544,307.37541915842047
1015000,2029.9999999658207,-52578.68791014055,298.9934869576523
1020000,2039.9999999655843,-53107.00154389182,300.59443006305224
1025000,2049.999999965348,-53148.842494137585,291.9647113578677
1030000,2059.9999999651113,-52736.81498895312,304.59924698046564
1035000,2069.999999964875,-53122.0445051243,304.302651736852
1040000,2079.9999999646384,-52981.644140436314,305.9050131047268
1045000,2089.999999964402,-52911.379780525895,305.5780864070774
1050000,2099.9999999641655,-53248.185098709306,293.49325347079133
1055000,2109.999999963929,-53090.56419866154,305.6859824177387
1060000,2119.9999999636925,-53000.97932583341,293.2312984399968
1065000,2129.999999963456,-52468.37887122872,303.86379924206756
1070000,2139.9999999632196,-53237.3892618019,298.5255996886087
1075000,2149.999999962983,-53261.07657563276,287.70216510598846
1080000,2159.9999999627466,-53086.03416291103,297.5139925946128
1085000,2169.99999996251,-53325.842784411885,306.6195484571285
1090000,2179.9999999622737,-52831.41071925327,295.86856552011193
1095000,2189.9999999620372,-53166.08574010621,298.9993708176837
1100000,2199.9999999618008,-52990.40501314675,296.28753012345913
1105000,2209.9999999615643,-52620.82042093258,298.79812793410974
1110000,2219.999999961328,-53097.68806083896,301.8583201889832
1115000,2229.9999999610914,-53013.95347625209,303.89083302629757
1120000,2239.999999960855,-53346.912543862854,302.13036231080247
1125000,2249.9999999606184,-52971.09445868846,292.52954821020893
1130000,2259.999999960382,-53314.005959436996,299.33498776569604
1135000,2269.9999999601455,-52928.39206708572,287.0715528466412
1140000,2279.999999959909,-53137.507947383216,296.95809230256015
1145000,2289.9999999596726,-53071.707530274754,302.3329643148382
1150000,2299.999999959436,-52944.96409982836,303.5148011635073
1155000,2309.9999999591996,-53220.3061126628,298.19515691323863
1160000,2319.999999958963,-53285.53707520751,291.862957581747
1165000,2329.9999999587267,-52811.72427314395,299.22469146654566
1170000,2339.99999995849,-53002.67997525551,303.2283806073268
1175000,2349.9999999582537,-52848.86051794284,290.24957539801034
1180000,2359.9999999580173,-52693.329759190034,301.426279537317
1185000,2369.999999957781,-53158.38895080003,301.4619008086779
1190000,2379.9999999575443,-53113.40922524687,310.7115142086023
1195000,2389.999999957308,-52961.77400607453,299.624341789425
1200000,2399.9999999570714,-53164.36083266226,300.8986197664912
1205000,2409.999999956835,-52953.92713396327,300.72028967005593
1210000,2419.9999999565985,-53413.7974266588,292.94208629145896
1215000,2429.999999956362,-52929.633897133725,301.6341596584533
1220000,2439.9999999561255,-53092.68614080266,301.54660600194944
1225000,2449.999999955889,-53454.81924433651,298.30517368160315
1230000,2459.9999999556526,-53168.905696163885,297.6985139914293
1235000,2469.999999955416,-53148.82814369514,302.9225465327244
1240000,2479.9999999551796,-53031.60002878975,294.869307465927
1245000,2489.999999954943,-52964.30835800746,296.5914606864016
1250000,2499.9999999547067,-53025.75506222376,298.04075978329513
1255000,2509.9999999544702,-52812.66289709162,300.4056644239582
1260000,2519.9999999542338,-52941.15307600447,304.27509496263514
1265000,2529.9999999539973,-53018.10641186044,290.21304849298247
1270000,2539.999999953761,-52828.59421647244,299.4335541140597
1275000,2549.9999999535244,-52861.296691185795,291.0443790473929
1280000,2559.999999953288,-53030.78026757651,295.5515649776746
1285000,2569.9999999530514,-53108.82465984326,295.04759070134554
1290000,2579.999999952815,-52943.910846961255,295.99380901158054
1295000,2589.9999999525785,-53018.97091002017,293.898664700437
1300000,2599.999999952342,-53274.26851008722,307.47723527931936
1305000,2609.9999999521056,-53356.0258726968,296.79723480382
1310000,2619.999999951869,-52801.13830012627,296.54796279922334
1315000,2629.9999999516326,-53234.15399882823,301.4803111566198
1320000,2639.999999951396,-53144.452298648626,304.2401403289228
1325000,2649.9999999511597,-52542.75560216035,302.73731968586105
1330000,2659.999999950923,-53299.69893488794,301.3491770524894
1335000,2669.9999999506867,-53177.19117242878,302.4347600138925
1340000,2679.9999999504503,-53167.141613438085,290.08531231303465
1345000,2689.999999950214,-52725.34287355462,299.3858552151596
1350000,2699.9999999499773,-53030.98372416847,291.3601511997109
1355000,2709.999999949741,-53060.60894706304,300.62577337604114
1360000,2719.9999999495044,-53699.054093268496,296.72187593985404
1365000,2729.999999949268,-52627.24058963967,301.95434535229805
1370000,2739.9999999490315,-53114.226932949125,296.80850788525845
1375000,2749.999999948795,-52862.81142024073,298.5390221929185
1380000,2759.9999999485585,-52782.798853372806,299.4700608475355
1385000,2769.999999948322,-52963.76098608752,300.70159735065806
1390000,2779.9999999480856,-52638.6741579753,297.82252623580945
1395000,2789.999999947849,-52926.910799853795,298.5547892011451
1400000,2799.9999999476127,-53076.629418595665,290.2952061494571
1405000,2809.999999947376,-52726.13507875477,305.1515522462657
1410000,2819.9999999471397,-53046.90470976557,289.2379886169049
1415000,2829.9999999469032,-52969.45245850284,290.80006039782916
1420000,2839.999999946667,-53432.70062989343,296.27688035352446
1425000,2849.9999999464303,-53077.55922891738,297.2798682127821
1430000,2859.999999946194,-52984.91437382458,302.8669481679974
1435000,2869.9999999459574,-53091.95528573016,296.23260516471277
1440000,2879.999999945721,-53473.4640797296,296.09566943709405
1445000,2889.9999999454844,-53092.245078737906,302.01978943909114
1450000,2899.999999945248,-52746.873025781766,298.3865445465785
1455000,2909.9999999450115,-52817.02786843886,298.7817676878158
1460000,2919.999999944775,-52945.68611432798,299.9094065107871
1465000,2929.9999999445386,-53397.36944831541,289.7201284812771
1470000,2939.999999944302,-53090.22958451131,299.81135796043736
1475000,2949.9999999440656,-52716.58348607877,306.25230493795516
1480000,2959.999999943829,-53005.78212466091,295.03465446512087
1485000,2969.9999999435927,-52918.349722926854,302.73513913331067
1490000,2979.999999943356,-53252.734053345484,296.13849887701934
1495000,2989.9999999431197,-53146.814520482585,301.9557439543537
1500000,2999.9999999428833,-52923.773420274956,305.62279337315556
1505000,3009.999999942647,-52968.92458927687,295.08677122859217
1510000,3019.9999999424103,-52832.57708752135,309.6017131318136
1515000,3029.999999942174,-53060.29755315761,300.47426100604173
1520000,3039.9999999419374,-53000.88529944443,294.9898976750795
1525000,3049.999999941701,-53324.9949630482,301.01575862919844
1530000,3059.9999999414645,-53264.00598644378,291.6048255652196
1535000,3069.999999941228,-53566.07387211145,298.750997961125
1540000,3079.9999999409915,-53168.39830356234,294.0897597833472
1545000,3089.999999940755,-52888.42538935435,300.6228780341659
1550000,3099.9999999405186,-53458.374308892875,297.5797949197605
1555000,3109.999999940282,-52822.68298014384,296.84429212089776
1560000,3119.9999999400457,-53149.83779990696,304.7058196513791
1565000,3129.999999939809,-52836.872048690944,301.69098186026025
1570000,3139.9999999395727,-53111.18392493852,302.85632757160755
1575000,3149.9999999393362,-53230.29324982397,301.94946386854105
1580000,3159.9999999391,-52786.9924683609,304.136012628474
1585000,3169.9999999388633,-52977.93460237532,292.5155084842706
1590000,3179.999999938627,-53187.107992689474,299.74438261428077
1595000,3189.9999999383904,-52831.65836528246,289.9388928449585
1600000,3199.999999938154,-52963.40544868598,292.22801862758564
1605000,3209.9999999379174,-53126.4308516942,295.3420919136337
1610000,3219.999999937681,-53168.44588493233,306.85116062170414
1615000,3229.9999999374445,-53026.05690557847,299.954139473919
1620000,3239.999999937208,-53156.14766825916,303.3802755738491
1625000,3249.9999999369716,-53078.06190581972,300.90158117918855
1630000,3259.999999936735,-52804.79427132674,296.66185001267115
1635000,3269.9999999364986,-52554.73719316535,299.4222256851642
1640000,3279.999999936262,-53016.955058344,296.4237988509491
1645000,3289.9999999360257,-52848.91856114793,298.6905646177524
1650000,3299.999999935789,-52860.737280067755,298.65916331095923
1655000,3309.9999999355528,-53048.38061742435,287.47296421654306
1660000,3319.9999999353163,-53298.285417731415,301.5050238475956
1665000,3329.99999993508,-52911.22514222172,295.0010390765488
1670000,3339.9999999348433,-52771.52962006879,295.9620478543006
1675000,3349.999999934607,-52996.510514557245,298.8016929244065
1680000,3359.9999999343704,-53166.71169082963,302.13273394819396
1685000,3369.999999934134,-53124.450669369544,298.650999331741
1690000,3379.9999999338975,-52804.013929736684,297.8264988143316
1695000,3389.999999933661,-53125.745994499244,293.50316610122127
1700000,3399.9999999334245,-53559.03054287619,300.55985544553545
1705000,3409.999999933188,-53026.81046342605,305.4299136882821
1710000,3419.9999999329516,-53196.8879067364,297.07140037233194
1715000,3429.999999932715,-53079.285816248215,304.95306573269227
1720000,3439.9999999324787,-52910.80683072269,305.5886757377016
1725000,3449.999999932242,-52858.230058594665,298.45100343826215
1730000,3459.9999999320057,-52851.234713834216,299.11617504941256
1735000,3469.9999999317693,-53432.406220895326,300.46162320752745
1740000,3479.999999931533,-52717.91247731069,305.3545237834774
1745000,3489.9999999312963,-53363.918547225825,297.33579037414853
1750000,3499.99999993106,-52916.66707126089,300.21975913920545
1755000,3509.9999999308234,-53106.60212104404,303.86177168545566
1760000,3519.999999930587,-53054.30156434426,294.6746446411351
1765000,3529.9999999303504,-52945.89508106798,297.02808767534924
1770000,3539.999999930114,-53044.04332118112,295.852142368975
1775000,3549.9999999298775,-53269.22488331143,303.5813814773718
1780000,3559.999999929641,-53156.67074717191,308.6727403054582
1785000,3569.9999999294046,-53286.44351476294,307.2811770529196
1790000,3579.999999929168,-53120.211314691755,305.45952264395066
1795000,3589.9999999289316,-53157.06609290856,299.751353445189
1800000,3599.999999928695,-53212.11272331039,301.7716518683632
1805000,3609.9999999284587,-52858.37750909198,300.3268507774786
1810000,3619.999999928222,-53045.50027572972,298.81467758492516
1815000,3629.9999999279858,-52975.75802507409,295.3550370090807
1820000,3639.9999999277493,-53786.535913053434,303.32019104644496
1825000,3649.999999927513,-52962.38496563304,296.2103685986357
1830000,3659.9999999272763,-52785.88145972384,304.2002429880842
1835000,3669.99999992704,-53218.831472294085,297.21937448006446
1840000,3679.9999999268034,-52846.5030767546,298.9699427786489
1845000,3689.999999926567,-53039.5833387773,298.2960327531797
1850000,3699.9999999263305,-52859.06761146244,293.5596739941382
1855000,3709.999999926094,-53187.50750883989,293.762535421065
1860000,3719.9999999258575,-52873.73949629339,299.26342666220995
1865000,3729.999999925621,-53256.456841717736,305.10727184426753
1870000,3739.9999999253846,-53241.78353236089,295.80622336021867
1875000,3749.999999925148,-52830.05672730092,293.839008657762
1880000,3759.9999999249117,-53153.03592127454,296.10486114188245
1885000,3769.999999924675,-52888.385354177415,302.7450117076831
1890000,3779.9999999244387,-53421.787049979815,304.7032852932894
1895000,3789.9999999242023,-53055.20775634231,300.7545850643268
1900000,3799.999999923966,-53595.56376151592,293.819758381772
1905000,3809.9999999237293,-53116.478302687436,302.273598011843
1910000,3819.999999923493,-53115.30870720913,292.9379550005567
1915000,3829.9999999232564,-53189.99379548174,299.80882288362426
1920000,3839.99999992302,-53161.37905936438,297.41538096229993
1925000,3849.9999999227834,-52861.544715249154,297.317002749839
1930000,3859.999999922547,-52857.87285831233,295.0501517014888
1935000,3869.9999999223105,-53142.55829179904,295.6939973225021
1940000,3879.999999922074,-52980.498333044,300.3221664721926
1945000,3889.9999999218376,-53203.50289346129,294.6402895483063
1950000,3899.999999921601,-53206.65172410797,301.2361192554612
1955000,3909.9999999213646,-52939.844380339055,299.54961436240063
1960000,3919.999999921128,-53058.811567923694,296.8292530126704
1965000,3929.9999999208917,-53007.55269240076,304.2898789486512
1970000,3939.9999999206552,-53215.46914485429,306.9306746281906
1975000,3949.9999999204188,-52807.11519407024,303.4172928808994
1980000,3959.9999999201823,-53156.01686479786,296.87156556569164
1985000,3969.999999919946,-53114.02202402131,292.6103568836283
1990000,3979.9999999197094,-52878.45021800569,299.48138793802343
1995000,3989.999999919473,-53318.25537941072,298.7548150906516
2000000,3999.9999999192364,-52987.30593307555,297.2198698909713
2005000,4009.999999919,-53203.34742401639,302.9240740747632
2010000,4019.9999999187635,-53064.37141530239,303.7580476019037
2015000,4029.999999918527,-53002.61849199844,298.5356105182204
2020000,4039.9999999182905,-53458.36604042631,296.0700309841729
2025000,4049.999999918054,-53189.00395760892,294.27961139952646
2030000,4059.9999999178176,-53061.967600463075,302.73163000633707
2035000,4069.999999917581,-52789.38800783895,305.9976696568718
2040000,4079.9999999173447,-52769.535123204114,299.32813002856125
2045000,4089.999999917108,-53277.649989590456,296.80580543424117
2050000,4099.999999917781,-52888.01874130545,310.3201862907221
2055000,4109.999999919818,-52797.41694386577,302.54119553177696
2060000,4119.999999921855,-52729.04241284341,297.44163335651797
2065000,4129.999999923893,-53072.54700487669,299.7996742417327
2070000,4139.99999992593,-53702.607973289385,302.0501774430677
2075000,4149.999999927967,-52755.690305993776,305.2153244588819
2080000,4159.999999930004,-53286.0369798523,299.57188403203037
2085000,4169.999999932042,-53221.33171384092,298.9469946483309
2090000,4179.999999934079,-53104.92570709289,308.3804570675447
2095000,4189.999999936116,-53161.66781213335,297.030752032548
2100000,4199.999999938153,-53319.615142339026,293.9660960847258
2105000,4209.999999940191,-52962.809447673615,287.2931091421646
2110000,4219.999999942228,-52889.32097467678,304.0550049662718
2115000,4229.999999944265,-52745.75626345334,296.0549623425254
2120000,4239.9999999463025,-53141.48533076022,296.07118451077196
2125000,4249.99999994834,-53239.19377320082,298.0343685598637
2130000,4259.999999950377,-52757.76553480417,294.97090733820653
2135000,4269.999999952414,-53039.020940542076,297.8591433135954
2140000,4279.999999954452,-53179.891164682514,298.62990243494176
2145000,4289.999999956489,-53015.43172207917,302.6487976667017
2150000,4299.999999958526,-53250.2934555301,292.49533481070915
2155000,4309.999999960563,-52702.91568485441,296.21368096314404
2160000,4319.999999962601,-52817.13250308868,298.6446047335459
2165000,4329.999999964638,-53466.9082712915,306.53141923276263
2170000,4339.999999966675,-53085.465812666574,303.6651177010056
2175000,4349.9999999687125,-52844.18222922241,296.20456238076275
2180000,4359.99999997075,-53074.22162510708,296.49999972005804
2185000,4369.999999972787,-53375.93332436372,302.6057668424464
2190000,4379.999999974824,-52814.571324744524,296.4979628281065
2195000,4389.999999976862,-53397.49414189652,297.106967992848
2200000,4399.999999978899,-52874.50617535887,295.92023271320875
2205000,4409.999999980936,-53572.873039712606,306.1395050351308
2210000,4419.999999982973,-53380.19892196811,304.5551884210864
2215000,4429.999999985011,-53035.04243477163,298.4590921104809
2220000,4439.999999987048,-53494.55855031923,297.11303123759353
2225000,4449.999999989085,-53046.41584349476,296.92839937920064
2230000,4459.999999991122,-53413.415312030294,293.5118910253222
2235000,4469.99999999316,-52948.40451487008,298.26054977773055
2240000,4479.999999995197,-52977.75253013952,297.69429575431616
2245000,4489.999999997234,-53240.565980740415,303.6488393305229
2250000,4499.9999999992715,-53119.94549805601,303.9831822574343
2255000,4510.000000001309,-52920.65388359269,303.2061852291498
2260000,4520.000000003346,-53238.02688875035,292.26338809541176
2265000,4530.000000005383,-53195.41254233761,294.34430551408565
2270000,4540.000000007421,-52979.137276327296,298.11911202523896
2275000,4550.000000009458,-53318.548176708166,294.3002625326372
2280000,4560.000000011495,-52781.62751084665,303.6516165842526
2285000,4570.000000013532,-52839.880120066286,302.3421951787254
2290000,4580.00000001557,-53208.49472486964,296.4907016604337
2295000,4590.000000017607,-52736.54678418106,303.4285015674455
2300000,4600.000000019644,-52936.360827731696,300.9071029589371
2305000,4610.000000021681,-53081.521929909155,297.53269148097536
2310000,4620.000000023719,-53529.14092313548,304.63128833805206
2315000,4630.000000025756,-53185.74540048273,300.38402206528536
2320000,4640.000000027793,-53034.56043099621,300.4330822320495
2325000,4650.0000000298305,-53401.37073360791,294.90410326824264
2330000,4660.000000031868,-53189.37414943191,294.46570913810586
2335000,4670.000000033905,-53173.09219738704,300.35900573798955
2340000,4680.000000035942,-52990.80211516016,298.2113454040289
2345000,4690.00000003798,-52738.35833965748,298.1773438757899
2350000,4700.000000040017,-53571.43743534302,301.2902231639365
2355000,4710.000000042054,-52831.03778316436,305.555504970739
2360000,4720.000000044091,-52942.267060595215,303.2399074652857
2365000,4730.000000046129,-53118.712856058904,296.09416883384785
2370000,4740.000000048166,-52655.41345528999,298.40096828491284
2375000,4750.000000050203,-52797.016002998076,303.21800653662535
2380000,4760.0000000522405,-52451.61272710076,302.1398616574949
2385000,4770.000000054278,-53106.81264732138,293.4338864601498
2390000,4780.000000056315,-53266.63908964457,286.61111057575357
2395000,4790.000000058352,-52712.96026106342,302.14869341895434
2400000,4800.0000000603895,-53212.13616313611,295.11565618680015
